onset	duration	trial_type	value	sample	attend	chapter
40.416	64.0	Stimulus/S  1	1	40416	Female	0
40.417	64.0	Stimulus/S  4	4	40417	Female	0
40.418	64.0	Stimulus/S  4	4	40418	Female	0
40.419	64.0	Stimulus/S  4	4	40419	Female	0
40.42	64.0	Stimulus/S  4	4	40420	Female	0
40.421	64.0	Stimulus/S  4	4	40421	Female	0
40.422	64.0	Stimulus/S  4	4	40422	Female	0
40.423	64.0	Stimulus/S  4	4	40423	Female	0
104.398	64.0	Stimulus/S  2	2	104398	Female	0
120.81	64.0	Stimulus/S  1	1	120810	Female	1
120.811	64.0	Stimulus/S  4	4	120811	Female	1
120.812	64.0	Stimulus/S  4	4	120812	Female	1
120.813	64.0	Stimulus/S  4	4	120813	Female	1
120.814	64.0	Stimulus/S  4	4	120814	Female	1
120.815	64.0	Stimulus/S  4	4	120815	Female	1
120.816	64.0	Stimulus/S  4	4	120816	Female	1
120.817	64.0	Stimulus/S  8	8	120817	Female	1
184.792	64.0	Stimulus/S  2	2	184792	Female	1
214.987	64.0	Stimulus/S  1	1	214987	Male	0
214.988	64.0	Stimulus/S  8	8	214988	Male	0
214.989	64.0	Stimulus/S  4	4	214989	Male	0
214.99	64.0	Stimulus/S  4	4	214990	Male	0
214.991	64.0	Stimulus/S  4	4	214991	Male	0
214.992	64.0	Stimulus/S  4	4	214992	Male	0
214.993	64.0	Stimulus/S  4	4	214993	Male	0
214.994	64.0	Stimulus/S  4	4	214994	Male	0
278.968	64.0	Stimulus/S  2	2	278968	Male	0
293.651	64.0	Stimulus/S  1	1	293651	Male	1
293.652	64.0	Stimulus/S  8	8	293652	Male	1
293.653	64.0	Stimulus/S  4	4	293653	Male	1
293.654	64.0	Stimulus/S  4	4	293654	Male	1
293.655	64.0	Stimulus/S  4	4	293655	Male	1
293.656	64.0	Stimulus/S  4	4	293656	Male	1
293.657	64.0	Stimulus/S  4	4	293657	Male	1
293.658	64.0	Stimulus/S  8	8	293658	Male	1
357.632	64.0	Stimulus/S  2	2	357632	Male	1
385.925	64.0	Stimulus/S  1	1	385925	Male	2
385.926	64.0	Stimulus/S  8	8	385926	Male	2
385.927	64.0	Stimulus/S  4	4	385927	Male	2
385.928	64.0	Stimulus/S  4	4	385928	Male	2
385.929	64.0	Stimulus/S  4	4	385929	Male	2
385.93	64.0	Stimulus/S  4	4	385930	Male	2
385.931	64.0	Stimulus/S  8	8	385931	Male	2
385.932	64.0	Stimulus/S  4	4	385932	Male	2
449.907	64.0	Stimulus/S  2	2	449907	Male	2
474.283	64.0	Stimulus/S  1	1	474283	Male	3
474.284	64.0	Stimulus/S  8	8	474284	Male	3
474.285	64.0	Stimulus/S  4	4	474285	Male	3
474.286	64.0	Stimulus/S  4	4	474286	Male	3
474.287	64.0	Stimulus/S  4	4	474287	Male	3
474.288	64.0	Stimulus/S  4	4	474288	Male	3
474.289	64.0	Stimulus/S  8	8	474289	Male	3
474.29	64.0	Stimulus/S  8	8	474290	Male	3
538.265	64.0	Stimulus/S  2	2	538265	Male	3
560.731	64.0	Stimulus/S  1	1	560731	Female	2
560.732	64.0	Stimulus/S  4	4	560732	Female	2
560.733	64.0	Stimulus/S  4	4	560733	Female	2
560.734	64.0	Stimulus/S  4	4	560734	Female	2
560.735	64.0	Stimulus/S  4	4	560735	Female	2
560.736	64.0	Stimulus/S  4	4	560736	Female	2
560.737	64.0	Stimulus/S  8	8	560737	Female	2
560.738	64.0	Stimulus/S  4	4	560738	Female	2
624.713	64.0	Stimulus/S  2	2	624713	Female	2
636.707	64.0	Stimulus/S  1	1	636707	Female	3
636.708	64.0	Stimulus/S  4	4	636708	Female	3
636.709	64.0	Stimulus/S  4	4	636709	Female	3
636.71	64.0	Stimulus/S  4	4	636710	Female	3
636.711	64.0	Stimulus/S  4	4	636711	Female	3
636.712	64.0	Stimulus/S  4	4	636712	Female	3
636.713	64.0	Stimulus/S  8	8	636713	Female	3
636.714	64.0	Stimulus/S  8	8	636714	Female	3
700.689	64.0	Stimulus/S  2	2	700689	Female	3
717.461	64.0	Stimulus/S  1	1	717461	Female	4
717.462	64.0	Stimulus/S  4	4	717462	Female	4
717.463	64.0	Stimulus/S  4	4	717463	Female	4
717.464	64.0	Stimulus/S  4	4	717464	Female	4
717.465	64.0	Stimulus/S  4	4	717465	Female	4
717.466	64.0	Stimulus/S  8	8	717466	Female	4
717.467	64.0	Stimulus/S  4	4	717467	Female	4
717.468	64.0	Stimulus/S  4	4	717468	Female	4
781.443	64.0	Stimulus/S  2	2	781443	Female	4
798.909	64.0	Stimulus/S  1	1	798909	Female	5
798.91	64.0	Stimulus/S  4	4	798910	Female	5
798.911	64.0	Stimulus/S  4	4	798911	Female	5
798.912	64.0	Stimulus/S  4	4	798912	Female	5
798.913	64.0	Stimulus/S  4	4	798913	Female	5
798.914	64.0	Stimulus/S  8	8	798914	Female	5
798.915	64.0	Stimulus/S  4	4	798915	Female	5
798.916	64.0	Stimulus/S  8	8	798916	Female	5
862.891	64.0	Stimulus/S  2	2	862891	Female	5
886.544	64.0	Stimulus/S  1	1	886544	Male	4
886.545	64.0	Stimulus/S  8	8	886545	Male	4
886.546	64.0	Stimulus/S  4	4	886546	Male	4
886.547	64.0	Stimulus/S  4	4	886547	Male	4
886.548	64.0	Stimulus/S  4	4	886548	Male	4
886.549	64.0	Stimulus/S  8	8	886549	Male	4
886.55	64.0	Stimulus/S  4	4	886550	Male	4
886.551	64.0	Stimulus/S  4	4	886551	Male	4
950.525	64.0	Stimulus/S  2	2	950525	Male	4
967.714	64.0	Stimulus/S  1	1	967714	Male	5
967.715	64.0	Stimulus/S  8	8	967715	Male	5
967.716	64.0	Stimulus/S  4	4	967716	Male	5
967.717	64.0	Stimulus/S  4	4	967717	Male	5
967.718	64.0	Stimulus/S  4	4	967718	Male	5
967.719	64.0	Stimulus/S  8	8	967719	Male	5
967.72	64.0	Stimulus/S  4	4	967720	Male	5
967.721	64.0	Stimulus/S  8	8	967721	Male	5
1031.695	64.0	Stimulus/S  2	2	1031695	Male	5
1069.67	64.0	Stimulus/S  1	1	1069670	Male	6
1069.671	64.0	Stimulus/S  8	8	1069671	Male	6
1069.672	64.0	Stimulus/S  4	4	1069672	Male	6
1069.673	64.0	Stimulus/S  4	4	1069673	Male	6
1069.674	64.0	Stimulus/S  4	4	1069674	Male	6
1069.675	64.0	Stimulus/S  8	8	1069675	Male	6
1069.676	64.0	Stimulus/S  8	8	1069676	Male	6
1069.677	64.0	Stimulus/S  4	4	1069677	Male	6
1133.652	64.0	Stimulus/S  2	2	1133652	Male	6
1156.876	64.0	Stimulus/S  1	1	1156876	Male	7
1156.877	64.0	Stimulus/S  8	8	1156877	Male	7
1156.878	64.0	Stimulus/S  4	4	1156878	Male	7
1156.879	64.0	Stimulus/S  4	4	1156879	Male	7
1156.88	64.0	Stimulus/S  4	4	1156880	Male	7
1156.881	64.0	Stimulus/S  8	8	1156881	Male	7
1156.882	64.0	Stimulus/S  8	8	1156882	Male	7
1156.883	64.0	Stimulus/S  8	8	1156883	Male	7
1220.858	64.0	Stimulus/S  2	2	1220858	Male	7
1238.962	64.0	Stimulus/S  1	1	1238962	Female	6
1238.963	64.0	Stimulus/S  4	4	1238963	Female	6
1238.964	64.0	Stimulus/S  4	4	1238964	Female	6
1238.965	64.0	Stimulus/S  4	4	1238965	Female	6
1238.966	64.0	Stimulus/S  4	4	1238966	Female	6
1238.967	64.0	Stimulus/S  8	8	1238967	Female	6
1238.968	64.0	Stimulus/S  8	8	1238968	Female	6
1238.969	64.0	Stimulus/S  4	4	1238969	Female	6
1302.944	64.0	Stimulus/S  2	2	1302944	Female	6
1317.59	64.0	Stimulus/S  1	1	1317590	Female	7
1317.591	64.0	Stimulus/S  4	4	1317591	Female	7
1317.592	64.0	Stimulus/S  4	4	1317592	Female	7
1317.593	64.0	Stimulus/S  4	4	1317593	Female	7
1317.594	64.0	Stimulus/S  4	4	1317594	Female	7
1317.595	64.0	Stimulus/S  8	8	1317595	Female	7
1317.596	64.0	Stimulus/S  8	8	1317596	Female	7
1317.597	64.0	Stimulus/S  8	8	1317597	Female	7
1381.572	64.0	Stimulus/S  2	2	1381572	Female	7
1394.232	64.0	Stimulus/S  1	1	1394232	Female	8
1394.233	64.0	Stimulus/S  4	4	1394233	Female	8
1394.234	64.0	Stimulus/S  4	4	1394234	Female	8
1394.235	64.0	Stimulus/S  4	4	1394235	Female	8
1394.236	64.0	Stimulus/S  8	8	1394236	Female	8
1394.237	64.0	Stimulus/S  4	4	1394237	Female	8
1394.238	64.0	Stimulus/S  4	4	1394238	Female	8
1394.239	64.0	Stimulus/S  4	4	1394239	Female	8
1458.214	64.0	Stimulus/S  2	2	1458214	Female	8
1471.118	64.0	Stimulus/S  1	1	1471118	Female	9
1471.119	64.0	Stimulus/S  4	4	1471119	Female	9
1471.12	64.0	Stimulus/S  4	4	1471120	Female	9
1471.121	64.0	Stimulus/S  4	4	1471121	Female	9
1471.122	64.0	Stimulus/S  8	8	1471122	Female	9
1471.123	64.0	Stimulus/S  4	4	1471123	Female	9
1471.124	64.0	Stimulus/S  4	4	1471124	Female	9
1471.125	64.0	Stimulus/S  8	8	1471125	Female	9
1535.1	64.0	Stimulus/S  2	2	1535100	Female	9
1546.74	64.0	Stimulus/S  1	1	1546740	Male	8
1546.741	64.0	Stimulus/S  8	8	1546741	Male	8
1546.742	64.0	Stimulus/S  4	4	1546742	Male	8
1546.743	64.0	Stimulus/S  4	4	1546743	Male	8
1546.744	64.0	Stimulus/S  8	8	1546744	Male	8
1546.745	64.0	Stimulus/S  4	4	1546745	Male	8
1546.746	64.0	Stimulus/S  4	4	1546746	Male	8
1546.747	64.0	Stimulus/S  4	4	1546747	Male	8
1610.722	64.0	Stimulus/S  2	2	1610722	Male	8
1625.188	64.0	Stimulus/S  1	1	1625188	Male	9
1625.189	64.0	Stimulus/S  8	8	1625189	Male	9
