onset	duration	trial_type	value	sample	attend	chapter
60.9	64.0	Stimulus/S  1	1	60900	Female	0
60.901	64.0	Stimulus/S  4	4	60901	Female	0
60.902	64.0	Stimulus/S  4	4	60902	Female	0
60.903	64.0	Stimulus/S  4	4	60903	Female	0
60.904	64.0	Stimulus/S  4	4	60904	Female	0
60.905	64.0	Stimulus/S  4	4	60905	Female	0
60.906	64.0	Stimulus/S  4	4	60906	Female	0
60.907	64.0	Stimulus/S  4	4	60907	Female	0
124.881	64.0	Stimulus/S  2	2	124881	Female	0
161.679	64.0	Stimulus/S  1	1	161679	Female	1
161.68	64.0	Stimulus/S  4	4	161680	Female	1
161.681	64.0	Stimulus/S  4	4	161681	Female	1
161.682	64.0	Stimulus/S  4	4	161682	Female	1
161.683	64.0	Stimulus/S  4	4	161683	Female	1
161.684	64.0	Stimulus/S  4	4	161684	Female	1
161.685	64.0	Stimulus/S  4	4	161685	Female	1
161.686	64.0	Stimulus/S  8	8	161686	Female	1
225.66	64.0	Stimulus/S  2	2	225660	Female	1
283.769	64.0	Stimulus/S  1	1	283769	Male	0
283.77	64.0	Stimulus/S  8	8	283770	Male	0
283.771	64.0	Stimulus/S  4	4	283771	Male	0
283.772	64.0	Stimulus/S  4	4	283772	Male	0
283.773	64.0	Stimulus/S  4	4	283773	Male	0
283.774	64.0	Stimulus/S  4	4	283774	Male	0
283.775	64.0	Stimulus/S  4	4	283775	Male	0
283.776	64.0	Stimulus/S  4	4	283776	Male	0
347.749	64.0	Stimulus/S  2	2	347749	Male	0
371.096	64.0	Stimulus/S  1	1	371096	Male	1
371.097	64.0	Stimulus/S  8	8	371097	Male	1
371.098	64.0	Stimulus/S  4	4	371098	Male	1
371.099	64.0	Stimulus/S  4	4	371099	Male	1
371.1	64.0	Stimulus/S  4	4	371100	Male	1
371.101	64.0	Stimulus/S  4	4	371101	Male	1
371.102	64.0	Stimulus/S  4	4	371102	Male	1
371.103	64.0	Stimulus/S  8	8	371103	Male	1
435.076	64.0	Stimulus/S  2	2	435076	Male	1
471.359	64.0	Stimulus/S  1	1	471359	Male	2
471.36	64.0	Stimulus/S  8	8	471360	Male	2
471.361	64.0	Stimulus/S  4	4	471361	Male	2
471.362	64.0	Stimulus/S  4	4	471362	Male	2
471.363	64.0	Stimulus/S  4	4	471363	Male	2
471.364	64.0	Stimulus/S  4	4	471364	Male	2
471.365	64.0	Stimulus/S  8	8	471365	Male	2
471.366	64.0	Stimulus/S  4	4	471366	Male	2
535.34	64.0	Stimulus/S  2	2	535340	Male	2
552.634	64.0	Stimulus/S  1	1	552634	Male	3
552.635	64.0	Stimulus/S  8	8	552635	Male	3
552.636	64.0	Stimulus/S  4	4	552636	Male	3
552.637	64.0	Stimulus/S  4	4	552637	Male	3
552.638	64.0	Stimulus/S  4	4	552638	Male	3
552.639	64.0	Stimulus/S  4	4	552639	Male	3
552.64	64.0	Stimulus/S  8	8	552640	Male	3
552.641	64.0	Stimulus/S  8	8	552641	Male	3
616.614	64.0	Stimulus/S  2	2	616614	Male	3
632.585	64.0	Stimulus/S  1	1	632585	Female	2
632.586	64.0	Stimulus/S  4	4	632586	Female	2
632.587	64.0	Stimulus/S  4	4	632587	Female	2
632.588	64.0	Stimulus/S  4	4	632588	Female	2
632.589	64.0	Stimulus/S  4	4	632589	Female	2
632.59	64.0	Stimulus/S  4	4	632590	Female	2
632.591	64.0	Stimulus/S  8	8	632591	Female	2
632.592	64.0	Stimulus/S  4	4	632592	Female	2
696.565	64.0	Stimulus/S  2	2	696565	Female	2
714.116	64.0	Stimulus/S  1	1	714116	Female	3
714.117	64.0	Stimulus/S  4	4	714117	Female	3
