onset	duration	trial_type	value	sample	attend	chapter
141.249	64.0	Stimulus/S  1	1	141249	Female	0
141.25	64.0	Stimulus/S  4	4	141250	Female	0
141.251	64.0	Stimulus/S  4	4	141251	Female	0
141.252	64.0	Stimulus/S  4	4	141252	Female	0
141.253	64.0	Stimulus/S  4	4	141253	Female	0
141.254	64.0	Stimulus/S  4	4	141254	Female	0
141.255	64.0	Stimulus/S  4	4	141255	Female	0
141.256	64.0	Stimulus/S  4	4	141256	Female	0
205.231	64.0	Stimulus/S  2	2	205231	Female	0
222.894	64.0	Stimulus/S  1	1	222894	Female	1
222.895	64.0	Stimulus/S  4	4	222895	Female	1
222.896	64.0	Stimulus/S  4	4	222896	Female	1
222.897	64.0	Stimulus/S  4	4	222897	Female	1
222.898	64.0	Stimulus/S  4	4	222898	Female	1
222.899	64.0	Stimulus/S  4	4	222899	Female	1
222.9	64.0	Stimulus/S  4	4	222900	Female	1
222.901	64.0	Stimulus/S  8	8	222901	Female	1
286.876	64.0	Stimulus/S  2	2	286876	Female	1
303.045	64.0	Stimulus/S  1	1	303045	Male	0
303.046	64.0	Stimulus/S  8	8	303046	Male	0
303.047	64.0	Stimulus/S  4	4	303047	Male	0
303.048	64.0	Stimulus/S  4	4	303048	Male	0
303.049	64.0	Stimulus/S  4	4	303049	Male	0
303.05	64.0	Stimulus/S  4	4	303050	Male	0
303.051	64.0	Stimulus/S  4	4	303051	Male	0
303.052	64.0	Stimulus/S  4	4	303052	Male	0
367.027	64.0	Stimulus/S  2	2	367027	Male	0
392.648	64.0	Stimulus/S  1	1	392648	Male	1
392.649	64.0	Stimulus/S  8	8	392649	Male	1
392.65	64.0	Stimulus/S  4	4	392650	Male	1
392.651	64.0	Stimulus/S  4	4	392651	Male	1
392.652	64.0	Stimulus/S  4	4	392652	Male	1
392.653	64.0	Stimulus/S  4	4	392653	Male	1
392.654	64.0	Stimulus/S  4	4	392654	Male	1
392.655	64.0	Stimulus/S  8	8	392655	Male	1
456.629	64.0	Stimulus/S  2	2	456629	Male	1
482.549	64.0	Stimulus/S  1	1	482549	Male	2
482.55	64.0	Stimulus/S  8	8	482550	Male	2
482.551	64.0	Stimulus/S  4	4	482551	Male	2
482.552	64.0	Stimulus/S  4	4	482552	Male	2
482.553	64.0	Stimulus/S  4	4	482553	Male	2
482.554	64.0	Stimulus/S  4	4	482554	Male	2
482.555	64.0	Stimulus/S  8	8	482555	Male	2
482.556	64.0	Stimulus/S  4	4	482556	Male	2
546.53	64.0	Stimulus/S  2	2	546530	Male	2
564.236	64.0	Stimulus/S  1	1	564236	Male	3
564.237	64.0	Stimulus/S  8	8	564237	Male	3
564.238	64.0	Stimulus/S  4	4	564238	Male	3
564.239	64.0	Stimulus/S  4	4	564239	Male	3
564.24	64.0	Stimulus/S  4	4	564240	Male	3
564.241	64.0	Stimulus/S  4	4	564241	Male	3
564.242	64.0	Stimulus/S  8	8	564242	Male	3
564.243	64.0	Stimulus/S  8	8	564243	Male	3
628.218	64.0	Stimulus/S  2	2	628218	Male	3
643.129	64.0	Stimulus/S  1	1	643129	Female	2
643.13	64.0	Stimulus/S  4	4	643130	Female	2
643.131	64.0	Stimulus/S  4	4	643131	Female	2
643.132	64.0	Stimulus/S  4	4	643132	Female	2
643.133	64.0	Stimulus/S  4	4	643133	Female	2
643.134	64.0	Stimulus/S  4	4	643134	Female	2
643.135	64.0	Stimulus/S  8	8	643135	Female	2
643.136	64.0	Stimulus/S  4	4	643136	Female	2
707.11	64.0	Stimulus/S  2	2	707110	Female	2
724.432	64.0	Stimulus/S  1	1	724432	Female	3
724.433	64.0	Stimulus/S  4	4	724433	Female	3
724.434	64.0	Stimulus/S  4	4	724434	Female	3
724.435	64.0	Stimulus/S  4	4	724435	Female	3
724.436	64.0	Stimulus/S  4	4	724436	Female	3
724.437	64.0	Stimulus/S  4	4	724437	Female	3
724.438	64.0	Stimulus/S  8	8	724438	Female	3
724.439	64.0	Stimulus/S  8	8	724439	Female	3
788.414	64.0	Stimulus/S  2	2	788414	Female	3
811.751	64.0	Stimulus/S  1	1	811751	Female	4
811.752	64.0	Stimulus/S  4	4	811752	Female	4
811.753	64.0	Stimulus/S  4	4	811753	Female	4
811.754	64.0	Stimulus/S  4	4	811754	Female	4
811.755	64.0	Stimulus/S  4	4	811755	Female	4
811.756	64.0	Stimulus/S  8	8	811756	Female	4
811.757	64.0	Stimulus/S  4	4	811757	Female	4
811.758	64.0	Stimulus/S  4	4	811758	Female	4
875.733	64.0	Stimulus/S  2	2	875733	Female	4
891.348	64.0	Stimulus/S  1	1	891348	Female	5
891.349	64.0	Stimulus/S  4	4	891349	Female	5
891.35	64.0	Stimulus/S  4	4	891350	Female	5
891.351	64.0	Stimulus/S  4	4	891351	Female	5
891.352	64.0	Stimulus/S  4	4	891352	Female	5
891.353	64.0	Stimulus/S  8	8	891353	Female	5
891.354	64.0	Stimulus/S  4	4	891354	Female	5
891.355	64.0	Stimulus/S  8	8	891355	Female	5
955.33	64.0	Stimulus/S  2	2	955330	Female	5
980.14	64.0	Stimulus/S  1	1	980140	Male	4
980.141	64.0	Stimulus/S  8	8	980141	Male	4
980.142	64.0	Stimulus/S  4	4	980142	Male	4
980.143	64.0	Stimulus/S  4	4	980143	Male	4
980.144	64.0	Stimulus/S  4	4	980144	Male	4
980.145	64.0	Stimulus/S  8	8	980145	Male	4
980.146	64.0	Stimulus/S  4	4	980146	Male	4
980.147	64.0	Stimulus/S  4	4	980147	Male	4
1044.121	64.0	Stimulus/S  2	2	1044121	Male	4
1065.859	64.0	Stimulus/S  1	1	1065859	Male	5
1065.86	64.0	Stimulus/S  8	8	1065860	Male	5
1065.861	64.0	Stimulus/S  4	4	1065861	Male	5
1065.862	64.0	Stimulus/S  4	4	1065862	Male	5
1065.863	64.0	Stimulus/S  4	4	1065863	Male	5
1065.864	64.0	Stimulus/S  8	8	1065864	Male	5
1065.865	64.0	Stimulus/S  4	4	1065865	Male	5
1065.866	64.0	Stimulus/S  8	8	1065866	Male	5
1129.841	64.0	Stimulus/S  2	2	1129841	Male	5
1164.742	64.0	Stimulus/S  1	1	1164742	Male	6
1164.743	64.0	Stimulus/S  8	8	1164743	Male	6
1164.744	64.0	Stimulus/S  4	4	1164744	Male	6
1164.745	64.0	Stimulus/S  4	4	1164745	Male	6
1164.746	64.0	Stimulus/S  4	4	1164746	Male	6
