onset	duration	trial_type	value	sample	attend	chapter
50.644	64.0	Stimulus/S  1	1	50644	Female	0
50.645	64.0	Stimulus/S  4	4	50645	Female	0
50.646	64.0	Stimulus/S  4	4	50646	Female	0
50.647	64.0	Stimulus/S  4	4	50647	Female	0
50.648	64.0	Stimulus/S  4	4	50648	Female	0
50.649	64.0	Stimulus/S  4	4	50649	Female	0
50.65	64.0	Stimulus/S  4	4	50650	Female	0
50.651	64.0	Stimulus/S  4	4	50651	Female	0
114.626	64.0	Stimulus/S  2	2	114626	Female	0
130.712	64.0	Stimulus/S  1	1	130712	Female	1
130.713	64.0	Stimulus/S  4	4	130713	Female	1
130.714	64.0	Stimulus/S  4	4	130714	Female	1
130.715	64.0	Stimulus/S  4	4	130715	Female	1
130.716	64.0	Stimulus/S  4	4	130716	Female	1
130.717	64.0	Stimulus/S  4	4	130717	Female	1
130.718	64.0	Stimulus/S  4	4	130718	Female	1
130.719	64.0	Stimulus/S  8	8	130719	Female	1
194.694	64.0	Stimulus/S  2	2	194694	Female	1
217.942	64.0	Stimulus/S  1	1	217942	Male	0
217.943	64.0	Stimulus/S  8	8	217943	Male	0
217.944	64.0	Stimulus/S  4	4	217944	Male	0
217.945	64.0	Stimulus/S  4	4	217945	Male	0
217.946	64.0	Stimulus/S  4	4	217946	Male	0
217.947	64.0	Stimulus/S  4	4	217947	Male	0
217.948	64.0	Stimulus/S  4	4	217948	Male	0
217.949	64.0	Stimulus/S  4	4	217949	Male	0
281.924	64.0	Stimulus/S  2	2	281924	Male	0
296.574	64.0	Stimulus/S  1	1	296574	Male	1
296.575	64.0	Stimulus/S  8	8	296575	Male	1
296.576	64.0	Stimulus/S  4	4	296576	Male	1
296.577	64.0	Stimulus/S  4	4	296577	Male	1
296.578	64.0	Stimulus/S  4	4	296578	Male	1
296.579	64.0	Stimulus/S  4	4	296579	Male	1
296.58	64.0	Stimulus/S  4	4	296580	Male	1
296.581	64.0	Stimulus/S  8	8	296581	Male	1
360.556	64.0	Stimulus/S  2	2	360556	Male	1
382.31	64.0	Stimulus/S  1	1	382310	Male	2
382.311	64.0	Stimulus/S  8	8	382311	Male	2
382.312	64.0	Stimulus/S  4	4	382312	Male	2
382.313	64.0	Stimulus/S  4	4	382313	Male	2
382.314	64.0	Stimulus/S  4	4	382314	Male	2
382.315	64.0	Stimulus/S  4	4	382315	Male	2
382.316	64.0	Stimulus/S  8	8	382316	Male	2
382.317	64.0	Stimulus/S  4	4	382317	Male	2
446.292	64.0	Stimulus/S  2	2	446292	Male	2
466.23	64.0	Stimulus/S  1	1	466230	Male	3
466.231	64.0	Stimulus/S  8	8	466231	Male	3
466.232	64.0	Stimulus/S  4	4	466232	Male	3
466.233	64.0	Stimulus/S  4	4	466233	Male	3
466.234	64.0	Stimulus/S  4	4	466234	Male	3
466.235	64.0	Stimulus/S  4	4	466235	Male	3
466.236	64.0	Stimulus/S  8	8	466236	Male	3
466.237	64.0	Stimulus/S  8	8	466237	Male	3
530.212	64.0	Stimulus/S  2	2	530212	Male	3
544.874	64.0	Stimulus/S  1	1	544874	Female	2
544.875	64.0	Stimulus/S  4	4	544875	Female	2
544.876	64.0	Stimulus/S  4	4	544876	Female	2
544.877	64.0	Stimulus/S  4	4	544877	Female	2
544.878	64.0	Stimulus/S  4	4	544878	Female	2
544.879	64.0	Stimulus/S  4	4	544879	Female	2
544.88	64.0	Stimulus/S  8	8	544880	Female	2
544.881	64.0	Stimulus/S  4	4	544881	Female	2
608.856	64.0	Stimulus/S  2	2	608856	Female	2
624.41	64.0	Stimulus/S  1	1	624410	Female	3
624.411	64.0	Stimulus/S  4	4	624411	Female	3
624.412	64.0	Stimulus/S  4	4	624412	Female	3
624.413	64.0	Stimulus/S  4	4	624413	Female	3
624.414	64.0	Stimulus/S  4	4	624414	Female	3
624.415	64.0	Stimulus/S  4	4	624415	Female	3
624.416	64.0	Stimulus/S  8	8	624416	Female	3
624.417	64.0	Stimulus/S  8	8	624417	Female	3
688.392	64.0	Stimulus/S  2	2	688392	Female	3
709.651	64.0	Stimulus/S  1	1	709651	Female	4
709.652	64.0	Stimulus/S  4	4	709652	Female	4
709.653	64.0	Stimulus/S  4	4	709653	Female	4
709.654	64.0	Stimulus/S  4	4	709654	Female	4
709.655	64.0	Stimulus/S  4	4	709655	Female	4
709.656	64.0	Stimulus/S  8	8	709656	Female	4
709.657	64.0	Stimulus/S  4	4	709657	Female	4
709.658	64.0	Stimulus/S  4	4	709658	Female	4
773.632	64.0	Stimulus/S  2	2	773632	Female	4
792.905	64.0	Stimulus/S  1	1	792905	Female	5
792.906	64.0	Stimulus/S  4	4	792906	Female	5
792.907	64.0	Stimulus/S  4	4	792907	Female	5
792.908	64.0	Stimulus/S  4	4	792908	Female	5
792.909	64.0	Stimulus/S  4	4	792909	Female	5
792.91	64.0	Stimulus/S  8	8	792910	Female	5
792.911	64.0	Stimulus/S  4	4	792911	Female	5
792.912	64.0	Stimulus/S  8	8	792912	Female	5
856.886	64.0	Stimulus/S  2	2	856886	Female	5
878.369	64.0	Stimulus/S  1	1	878369	Male	4
878.37	64.0	Stimulus/S  8	8	878370	Male	4
878.371	64.0	Stimulus/S  4	4	878371	Male	4
878.372	64.0	Stimulus/S  4	4	878372	Male	4
878.373	64.0	Stimulus/S  4	4	878373	Male	4
878.374	64.0	Stimulus/S  8	8	878374	Male	4
878.375	64.0	Stimulus/S  4	4	878375	Male	4
878.376	64.0	Stimulus/S  4	4	878376	Male	4
942.35	64.0	Stimulus/S  2	2	942350	Male	4
972.073	64.0	Stimulus/S  1	1	972073	Male	5
972.074	64.0	Stimulus/S  8	8	972074	Male	5
972.075	64.0	Stimulus/S  4	4	972075	Male	5
972.076	64.0	Stimulus/S  4	4	972076	Male	5
972.077	64.0	Stimulus/S  4	4	972077	Male	5
972.078	64.0	Stimulus/S  8	8	972078	Male	5
972.079	64.0	Stimulus/S  4	4	972079	Male	5
972.08	64.0	Stimulus/S  8	8	972080	Male	5
1036.055	64.0	Stimulus/S  2	2	1036055	Male	5
1074.512	64.0	Stimulus/S  1	1	1074512	Male	6
1074.513	64.0	Stimulus/S  8	8	1074513	Male	6
1074.514	64.0	Stimulus/S  4	4	1074514	Male	6
1074.515	64.0	Stimulus/S  4	4	1074515	Male	6
1074.516	64.0	Stimulus/S  4	4	1074516	Male	6
1074.517	64.0	Stimulus/S  8	8	1074517	Male	6
1074.518	64.0	Stimulus/S  8	8	1074518	Male	6
1074.519	64.0	Stimulus/S  4	4	1074519	Male	6
1138.493	64.0	Stimulus/S  2	2	1138493	Male	6
1166.776	64.0	Stimulus/S  1	1	1166776	Male	7
1166.777	64.0	Stimulus/S  8	8	1166777	Male	7
1166.778	64.0	Stimulus/S  4	4	1166778	Male	7
1166.779	64.0	Stimulus/S  4	4	1166779	Male	7
1166.78	64.0	Stimulus/S  4	4	1166780	Male	7
1166.781	64.0	Stimulus/S  8	8	1166781	Male	7
1166.782	64.0	Stimulus/S  8	8	1166782	Male	7
1166.783	64.0	Stimulus/S  8	8	1166783	Male	7
1230.758	64.0	Stimulus/S  2	2	1230758	Male	7
1251.116	64.0	Stimulus/S  1	1	1251116	Female	6
1251.117	64.0	Stimulus/S  4	4	1251117	Female	6
1251.118	64.0	Stimulus/S  4	4	1251118	Female	6
1251.119	64.0	Stimulus/S  4	4	1251119	Female	6
1251.12	64.0	Stimulus/S  4	4	1251120	Female	6
1251.121	64.0	Stimulus/S  8	8	1251121	Female	6
1251.122	64.0	Stimulus/S  8	8	1251122	Female	6
1251.123	64.0	Stimulus/S  4	4	1251123	Female	6
1315.098	64.0	Stimulus/S  2	2	1315098	Female	6
1333.282	64.0	Stimulus/S  1	1	1333282	Female	7
1333.283	64.0	Stimulus/S  4	4	1333283	Female	7
1333.284	64.0	Stimulus/S  4	4	1333284	Female	7
1333.285	64.0	Stimulus/S  4	4	1333285	Female	7
1333.286	64.0	Stimulus/S  4	4	1333286	Female	7
1333.287	64.0	Stimulus/S  8	8	1333287	Female	7
1333.288	64.0	Stimulus/S  8	8	1333288	Female	7
1333.289	64.0	Stimulus/S  8	8	1333289	Female	7
1397.264	64.0	Stimulus/S  2	2	1397264	Female	7
1429.165	64.0	Stimulus/S  1	1	1429165	Female	8
1429.166	64.0	Stimulus/S  4	4	1429166	Female	8
1429.167	64.0	Stimulus/S  4	4	1429167	Female	8
1429.168	64.0	Stimulus/S  4	4	1429168	Female	8
1429.169	64.0	Stimulus/S  8	8	1429169	Female	8
1429.17	64.0	Stimulus/S  4	4	1429170	Female	8
1429.171	64.0	Stimulus/S  4	4	1429171	Female	8
1429.172	64.0	Stimulus/S  4	4	1429172	Female	8
1493.146	64.0	Stimulus/S  2	2	1493146	Female	8
1518.349	64.0	Stimulus/S  1	1	1518349	Female	9
1518.35	64.0	Stimulus/S  4	4	1518350	Female	9
1518.351	64.0	Stimulus/S  4	4	1518351	Female	9
1518.352	64.0	Stimulus/S  4	4	1518352	Female	9
1518.353	64.0	Stimulus/S  8	8	1518353	Female	9
1518.354	64.0	Stimulus/S  4	4	1518354	Female	9
1518.355	64.0	Stimulus/S  4	4	1518355	Female	9
1518.356	64.0	Stimulus/S  8	8	1518356	Female	9
1582.33	64.0	Stimulus/S  2	2	1582330	Female	9
1610.269	64.0	Stimulus/S  1	1	1610269	Male	8
1610.27	64.0	Stimulus/S  8	8	1610270	Male	8
1610.271	64.0	Stimulus/S  4	4	1610271	Male	8
1610.272	64.0	Stimulus/S  4	4	1610272	Male	8
1610.273	64.0	Stimulus/S  8	8	1610273	Male	8
1610.274	64.0	Stimulus/S  4	4	1610274	Male	8
1610.275	64.0	Stimulus/S  4	4	1610275	Male	8
1610.276	64.0	Stimulus/S  4	4	1610276	Male	8
1674.251	64.0	Stimulus/S  2	2	1674251	Male	8
1702.957	64.0	Stimulus/S  1	1	1702957	Male	9
1702.958	64.0	Stimulus/S  8	8	1702958	Male	9
1702.959	64.0	Stimulus/S  4	4	1702959	Male	9
1702.96	64.0	Stimulus/S  4	4	1702960	Male	9
1702.961	64.0	Stimulus/S  8	8	1702961	Male	9
1702.962	64.0	Stimulus/S  4	4	1702962	Male	9
1702.963	64.0	Stimulus/S  4	4	1702963	Male	9
1702.964	64.0	Stimulus/S  8	8	1702964	Male	9
1766.939	64.0	Stimulus/S  2	2	1766939	Male	9
1795.512	64.0	Stimulus/S  1	1	1795512	Male	10
1795.513	64.0	Stimulus/S  8	8	1795513	Male	10
1795.514	64.0	Stimulus/S  4	4	1795514	Male	10
1795.515	64.0	Stimulus/S  4	4	1795515	Male	10
1795.516	64.0	Stimulus/S  8	8	1795516	Male	10
1795.517	64.0	Stimulus/S  4	4	1795517	Male	10
1795.518	64.0	Stimulus/S  8	8	1795518	Male	10
1795.519	64.0	Stimulus/S  4	4	1795519	Male	10
1859.493	64.0	Stimulus/S  2	2	1859493	Male	10
1879.29	64.0	Stimulus/S  1	1	1879290	Male	11
1879.291	64.0	Stimulus/S  8	8	1879291	Male	11
1879.292	64.0	Stimulus/S  4	4	1879292	Male	11
1879.293	64.0	Stimulus/S  4	4	1879293	Male	11
1879.294	64.0	Stimulus/S  8	8	1879294	Male	11
1879.295	64.0	Stimulus/S  4	4	1879295	Male	11
1879.296	64.0	Stimulus/S  8	8	1879296	Male	11
1879.297	64.0	Stimulus/S  8	8	1879297	Male	11
1943.271	64.0	Stimulus/S  2	2	1943271	Male	11
1966.572	64.0	Stimulus/S  1	1	1966572	Female	10
1966.573	64.0	Stimulus/S  4	4	1966573	Female	10
1966.574	64.0	Stimulus/S  4	4	1966574	Female	10
1966.575	64.0	Stimulus/S  4	4	1966575	Female	10
1966.576	64.0	Stimulus/S  8	8	1966576	Female	10
1966.577	64.0	Stimulus/S  4	4	1966577	Female	10
1966.578	64.0	Stimulus/S  8	8	1966578	Female	10
1966.579	64.0	Stimulus/S  4	4	1966579	Female	10
2030.554	64.0	Stimulus/S  2	2	2030554	Female	10
2061.956	64.0	Stimulus/S  1	1	2061956	Female	11
2061.957	64.0	Stimulus/S  4	4	2061957	Female	11
2061.958	64.0	Stimulus/S  4	4	2061958	Female	11
2061.959	64.0	Stimulus/S  4	4	2061959	Female	11
2061.96	64.0	Stimulus/S  8	8	2061960	Female	11
2061.961	64.0	Stimulus/S  4	4	2061961	Female	11
2061.962	64.0	Stimulus/S  8	8	2061962	Female	11
2061.963	64.0	Stimulus/S  8	8	2061963	Female	11
2125.938	64.0	Stimulus/S  2	2	2125938	Female	11
2173.151	64.0	Stimulus/S  1	1	2173151	Female	12
2173.152	64.0	Stimulus/S  4	4	2173152	Female	12
2173.153	64.0	Stimulus/S  4	4	2173153	Female	12
2173.154	64.0	Stimulus/S  4	4	2173154	Female	12
2173.155	64.0	Stimulus/S  8	8	2173155	Female	12
2173.156	64.0	Stimulus/S  8	8	2173156	Female	12
2173.157	64.0	Stimulus/S  4	4	2173157	Female	12
2173.158	64.0	Stimulus/S  4	4	2173158	Female	12
2237.133	64.0	Stimulus/S  2	2	2237133	Female	12
2265.291	64.0	Stimulus/S  1	1	2265291	Female	13
2265.292	64.0	Stimulus/S  4	4	2265292	Female	13
2265.293	64.0	Stimulus/S  4	4	2265293	Female	13
2265.294	64.0	Stimulus/S  4	4	2265294	Female	13
2265.295	64.0	Stimulus/S  8	8	2265295	Female	13
2265.296	64.0	Stimulus/S  8	8	2265296	Female	13
2265.297	64.0	Stimulus/S  4	4	2265297	Female	13
2265.298	64.0	Stimulus/S  8	8	2265298	Female	13
2329.273	64.0	Stimulus/S  2	2	2329273	Female	13
2349.363	64.0	Stimulus/S  1	1	2349363	Male	12
2349.364	64.0	Stimulus/S  8	8	2349364	Male	12
2349.365	64.0	Stimulus/S  4	4	2349365	Male	12
2349.366	64.0	Stimulus/S  4	4	2349366	Male	12
2349.367	64.0	Stimulus/S  8	8	2349367	Male	12
2349.368	64.0	Stimulus/S  8	8	2349368	Male	12
2349.369	64.0	Stimulus/S  4	4	2349369	Male	12
2349.37	64.0	Stimulus/S  4	4	2349370	Male	12
2413.345	64.0	Stimulus/S  2	2	2413345	Male	12
2433.668	64.0	Stimulus/S  1	1	2433668	Male	13
2433.669	64.0	Stimulus/S  8	8	2433669	Male	13
2433.67	64.0	Stimulus/S  4	4	2433670	Male	13
2433.671	64.0	Stimulus/S  4	4	2433671	Male	13
2433.672	64.0	Stimulus/S  8	8	2433672	Male	13
2433.673	64.0	Stimulus/S  8	8	2433673	Male	13
2433.674	64.0	Stimulus/S  4	4	2433674	Male	13
2433.675	64.0	Stimulus/S  8	8	2433675	Male	13
2497.649	64.0	Stimulus/S  2	2	2497649	Male	13
2520.48	64.0	Stimulus/S  1	1	2520480	Male	14
2520.481	64.0	Stimulus/S  8	8	2520481	Male	14
2520.482	64.0	Stimulus/S  4	4	2520482	Male	14
2520.483	64.0	Stimulus/S  4	4	2520483	Male	14
2520.484	64.0	Stimulus/S  8	8	2520484	Male	14
2520.485	64.0	Stimulus/S  8	8	2520485	Male	14
2520.486	64.0	Stimulus/S  8	8	2520486	Male	14
2520.487	64.0	Stimulus/S  4	4	2520487	Male	14
2584.461	64.0	Stimulus/S  2	2	2584461	Male	14
2605.43	64.0	Stimulus/S  1	1	2605430	Male	15
2605.431	64.0	Stimulus/S  8	8	2605431	Male	15
2605.432	64.0	Stimulus/S  4	4	2605432	Male	15
2605.433	64.0	Stimulus/S  4	4	2605433	Male	15
2605.434	64.0	Stimulus/S  8	8	2605434	Male	15
2605.435	64.0	Stimulus/S  8	8	2605435	Male	15
2605.436	64.0	Stimulus/S  8	8	2605436	Male	15
2605.437	64.0	Stimulus/S  8	8	2605437	Male	15
2669.411	64.0	Stimulus/S  2	2	2669411	Male	15
2691.708	64.0	Stimulus/S  1	1	2691708	Female	14
2691.709	64.0	Stimulus/S  4	4	2691709	Female	14
2691.71	64.0	Stimulus/S  4	4	2691710	Female	14
2691.711	64.0	Stimulus/S  4	4	2691711	Female	14
2691.712	64.0	Stimulus/S  8	8	2691712	Female	14
