onset	duration	trial_type	value	sample	attend	chapter
20.237	64.0	Stimulus/S  1	1	20237	Female	0
20.238	64.0	Stimulus/S  4	4	20238	Female	0
20.239	64.0	Stimulus/S  4	4	20239	Female	0
20.24	64.0	Stimulus/S  4	4	20240	Female	0
20.241	64.0	Stimulus/S  4	4	20241	Female	0
20.242	64.0	Stimulus/S  4	4	20242	Female	0
20.243	64.0	Stimulus/S  4	4	20243	Female	0
20.244	64.0	Stimulus/S  4	4	20244	Female	0
84.217	64.0	Stimulus/S  2	2	84217	Female	0
97.264	64.0	Stimulus/S  1	1	97264	Female	1
97.265	64.0	Stimulus/S  4	4	97265	Female	1
97.266	64.0	Stimulus/S  4	4	97266	Female	1
97.267	64.0	Stimulus/S  4	4	97267	Female	1
97.268	64.0	Stimulus/S  4	4	97268	Female	1
97.269	64.0	Stimulus/S  4	4	97269	Female	1
97.27	64.0	Stimulus/S  4	4	97270	Female	1
97.271	64.0	Stimulus/S  8	8	97271	Female	1
161.244	64.0	Stimulus/S  2	2	161244	Female	1
182.563	64.0	Stimulus/S  1	1	182563	Male	0
182.564	64.0	Stimulus/S  8	8	182564	Male	0
182.565	64.0	Stimulus/S  4	4	182565	Male	0
182.566	64.0	Stimulus/S  4	4	182566	Male	0
182.567	64.0	Stimulus/S  4	4	182567	Male	0
182.568	64.0	Stimulus/S  4	4	182568	Male	0
182.569	64.0	Stimulus/S  4	4	182569	Male	0
182.57	64.0	Stimulus/S  4	4	182570	Male	0
246.543	64.0	Stimulus/S  2	2	246543	Male	0
260.319	64.0	Stimulus/S  1	1	260319	Male	1
260.32	64.0	Stimulus/S  8	8	260320	Male	1
260.321	64.0	Stimulus/S  4	4	260321	Male	1
260.322	64.0	Stimulus/S  4	4	260322	Male	1
260.323	64.0	Stimulus/S  4	4	260323	Male	1
260.324	64.0	Stimulus/S  4	4	260324	Male	1
260.325	64.0	Stimulus/S  4	4	260325	Male	1
260.326	64.0	Stimulus/S  8	8	260326	Male	1
324.3	64.0	Stimulus/S  2	2	324300	Male	1
342.232	64.0	Stimulus/S  1	1	342232	Male	2
342.233	64.0	Stimulus/S  8	8	342233	Male	2
342.234	64.0	Stimulus/S  4	4	342234	Male	2
342.235	64.0	Stimulus/S  4	4	342235	Male	2
342.236	64.0	Stimulus/S  4	4	342236	Male	2
342.237	64.0	Stimulus/S  4	4	342237	Male	2
342.238	64.0	Stimulus/S  8	8	342238	Male	2
342.239	64.0	Stimulus/S  4	4	342239	Male	2
406.213	64.0	Stimulus/S  2	2	406213	Male	2
424.925	64.0	Stimulus/S  1	1	424925	Male	3
424.926	64.0	Stimulus/S  8	8	424926	Male	3
424.927	64.0	Stimulus/S  4	4	424927	Male	3
424.928	64.0	Stimulus/S  4	4	424928	Male	3
424.929	64.0	Stimulus/S  4	4	424929	Male	3
424.93	64.0	Stimulus/S  4	4	424930	Male	3
424.931	64.0	Stimulus/S  8	8	424931	Male	3
424.932	64.0	Stimulus/S  8	8	424932	Male	3
488.906	64.0	Stimulus/S  2	2	488906	Male	3
503.598	64.0	Stimulus/S  1	1	503598	Female	2
503.599	64.0	Stimulus/S  4	4	503599	Female	2
503.6	64.0	Stimulus/S  4	4	503600	Female	2
503.601	64.0	Stimulus/S  4	4	503601	Female	2
503.602	64.0	Stimulus/S  4	4	503602	Female	2
503.603	64.0	Stimulus/S  4	4	503603	Female	2
503.604	64.0	Stimulus/S  8	8	503604	Female	2
503.605	64.0	Stimulus/S  4	4	503605	Female	2
567.579	64.0	Stimulus/S  2	2	567579	Female	2
581.247	64.0	Stimulus/S  1	1	581247	Female	3
581.248	64.0	Stimulus/S  4	4	581248	Female	3
581.249	64.0	Stimulus/S  4	4	581249	Female	3
581.25	64.0	Stimulus/S  4	4	581250	Female	3
581.251	64.0	Stimulus/S  4	4	581251	Female	3
581.252	64.0	Stimulus/S  4	4	581252	Female	3
581.253	64.0	Stimulus/S  8	8	581253	Female	3
581.254	64.0	Stimulus/S  8	8	581254	Female	3
645.228	64.0	Stimulus/S  2	2	645228	Female	3
669.986	64.0	Stimulus/S  1	1	669986	Female	4
669.987	64.0	Stimulus/S  4	4	669987	Female	4
669.988	64.0	Stimulus/S  4	4	669988	Female	4
669.989	64.0	Stimulus/S  4	4	669989	Female	4
669.99	64.0	Stimulus/S  4	4	669990	Female	4
669.991	64.0	Stimulus/S  8	8	669991	Female	4
669.992	64.0	Stimulus/S  4	4	669992	Female	4
669.993	64.0	Stimulus/S  4	4	669993	Female	4
733.967	64.0	Stimulus/S  2	2	733967	Female	4
751.911	64.0	Stimulus/S  1	1	751911	Female	5
751.912	64.0	Stimulus/S  4	4	751912	Female	5
751.913	64.0	Stimulus/S  4	4	751913	Female	5
751.914	64.0	Stimulus/S  4	4	751914	Female	5
751.915	64.0	Stimulus/S  4	4	751915	Female	5
751.916	64.0	Stimulus/S  8	8	751916	Female	5
751.917	64.0	Stimulus/S  4	4	751917	Female	5
751.918	64.0	Stimulus/S  8	8	751918	Female	5
815.892	64.0	Stimulus/S  2	2	815892	Female	5
837.864	64.0	Stimulus/S  1	1	837864	Male	4
837.865	64.0	Stimulus/S  8	8	837865	Male	4
837.866	64.0	Stimulus/S  4	4	837866	Male	4
837.867	64.0	Stimulus/S  4	4	837867	Male	4
837.868	64.0	Stimulus/S  4	4	837868	Male	4
837.869	64.0	Stimulus/S  8	8	837869	Male	4
837.87	64.0	Stimulus/S  4	4	837870	Male	4
837.871	64.0	Stimulus/S  4	4	837871	Male	4
901.845	64.0	Stimulus/S  2	2	901845	Male	4
919.761	64.0	Stimulus/S  1	1	919761	Male	5
919.762	64.0	Stimulus/S  8	8	919762	Male	5
919.763	64.0	Stimulus/S  4	4	919763	Male	5
919.764	64.0	Stimulus/S  4	4	919764	Male	5
919.765	64.0	Stimulus/S  4	4	919765	Male	5
919.766	64.0	Stimulus/S  8	8	919766	Male	5
919.767	64.0	Stimulus/S  4	4	919767	Male	5
919.768	64.0	Stimulus/S  8	8	919768	Male	5
983.742	64.0	Stimulus/S  2	2	983742	Male	5
1089.701	64.0	Stimulus/S  1	1	1089701	Male	6
1089.702	64.0	Stimulus/S  8	8	1089702	Male	6
1089.703	64.0	Stimulus/S  4	4	1089703	Male	6
1089.704	64.0	Stimulus/S  4	4	1089704	Male	6
1089.705	64.0	Stimulus/S  4	4	1089705	Male	6
1089.706	64.0	Stimulus/S  8	8	1089706	Male	6
1089.707	64.0	Stimulus/S  8	8	1089707	Male	6
1089.708	64.0	Stimulus/S  4	4	1089708	Male	6
1153.682	64.0	Stimulus/S  2	2	1153682	Male	6
1178.488	64.0	Stimulus/S  1	1	1178488	Male	7
1178.489	64.0	Stimulus/S  8	8	1178489	Male	7
1178.49	64.0	Stimulus/S  4	4	1178490	Male	7
1178.491	64.0	Stimulus/S  4	4	1178491	Male	7
1178.492	64.0	Stimulus/S  4	4	1178492	Male	7
1178.493	64.0	Stimulus/S  8	8	1178493	Male	7
1178.494	64.0	Stimulus/S  8	8	1178494	Male	7
1178.495	64.0	Stimulus/S  8	8	1178495	Male	7
1242.469	64.0	Stimulus/S  2	2	1242469	Male	7
1265.821	64.0	Stimulus/S  1	1	1265821	Female	6
1265.822	64.0	Stimulus/S  4	4	1265822	Female	6
1265.823	64.0	Stimulus/S  4	4	1265823	Female	6
1265.824	64.0	Stimulus/S  4	4	1265824	Female	6
1265.825	64.0	Stimulus/S  4	4	1265825	Female	6
1265.826	64.0	Stimulus/S  8	8	1265826	Female	6
1265.827	64.0	Stimulus/S  8	8	1265827	Female	6
1265.828	64.0	Stimulus/S  4	4	1265828	Female	6
1329.802	64.0	Stimulus/S  2	2	1329802	Female	6
1342.818	64.0	Stimulus/S  1	1	1342818	Female	7
1342.819	64.0	Stimulus/S  4	4	1342819	Female	7
1342.82	64.0	Stimulus/S  4	4	1342820	Female	7
1342.821	64.0	Stimulus/S  4	4	1342821	Female	7
1342.822	64.0	Stimulus/S  4	4	1342822	Female	7
1342.823	64.0	Stimulus/S  8	8	1342823	Female	7
1342.824	64.0	Stimulus/S  8	8	1342824	Female	7
1342.825	64.0	Stimulus/S  8	8	1342825	Female	7
1406.799	64.0	Stimulus/S  2	2	1406799	Female	7
1423.159	64.0	Stimulus/S  1	1	1423159	Female	8
1423.16	64.0	Stimulus/S  4	4	1423160	Female	8
1423.161	64.0	Stimulus/S  4	4	1423161	Female	8
1423.162	64.0	Stimulus/S  4	4	1423162	Female	8
1423.163	64.0	Stimulus/S  8	8	1423163	Female	8
1423.164	64.0	Stimulus/S  4	4	1423164	Female	8
1423.165	64.0	Stimulus/S  4	4	1423165	Female	8
1423.166	64.0	Stimulus/S  4	4	1423166	Female	8
1487.14	64.0	Stimulus/S  2	2	1487140	Female	8
1510.674	64.0	Stimulus/S  1	1	1510674	Female	9
1510.675	64.0	Stimulus/S  4	4	1510675	Female	9
1510.676	64.0	Stimulus/S  4	4	1510676	Female	9
1510.677	64.0	Stimulus/S  4	4	1510677	Female	9
1510.678	64.0	Stimulus/S  8	8	1510678	Female	9
1510.679	64.0	Stimulus/S  4	4	1510679	Female	9
1510.68	64.0	Stimulus/S  4	4	1510680	Female	9
1510.681	64.0	Stimulus/S  8	8	1510681	Female	9
1574.655	64.0	Stimulus/S  2	2	1574655	Female	9
1595.747	64.0	Stimulus/S  1	1	1595747	Male	8
1595.748	64.0	Stimulus/S  8	8	1595748	Male	8
1595.749	64.0	Stimulus/S  4	4	1595749	Male	8
1595.75	64.0	Stimulus/S  4	4	1595750	Male	8
1595.751	64.0	Stimulus/S  8	8	1595751	Male	8
1595.752	64.0	Stimulus/S  4	4	1595752	Male	8
1595.753	64.0	Stimulus/S  4	4	1595753	Male	8
1595.754	64.0	Stimulus/S  4	4	1595754	Male	8
1659.728	64.0	Stimulus/S  2	2	1659728	Male	8
1684.472	64.0	Stimulus/S  1	1	1684472	Male	9
1684.473	64.0	Stimulus/S  8	8	1684473	Male	9
1684.474	64.0	Stimulus/S  4	4	1684474	Male	9
1684.475	64.0	Stimulus/S  4	4	1684475	Male	9
1684.476	64.0	Stimulus/S  8	8	1684476	Male	9
1684.477	64.0	Stimulus/S  4	4	1684477	Male	9
1684.478	64.0	Stimulus/S  4	4	1684478	Male	9
1684.479	64.0	Stimulus/S  8	8	1684479	Male	9
1748.453	64.0	Stimulus/S  2	2	1748453	Male	9
1766.395	64.0	Stimulus/S  1	1	1766395	Male	10
1766.396	64.0	Stimulus/S  8	8	1766396	Male	10
1766.397	64.0	Stimulus/S  4	4	1766397	Male	10
1766.398	64.0	Stimulus/S  4	4	1766398	Male	10
1766.399	64.0	Stimulus/S  8	8	1766399	Male	10
1766.4	64.0	Stimulus/S  4	4	1766400	Male	10
1766.401	64.0	Stimulus/S  8	8	1766401	Male	10
1766.402	64.0	Stimulus/S  4	4	1766402	Male	10
1830.376	64.0	Stimulus/S  2	2	1830376	Male	10
1860.634	64.0	Stimulus/S  1	1	1860634	Male	11
1860.635	64.0	Stimulus/S  8	8	1860635	Male	11
1860.636	64.0	Stimulus/S  4	4	1860636	Male	11
1860.637	64.0	Stimulus/S  4	4	1860637	Male	11
