onset	duration	trial_type	value	sample	attend	chapter
39.396	64.0	Stimulus/S  1	1	39396	Female	0
39.397	64.0	Stimulus/S  4	4	39397	Female	0
39.398	64.0	Stimulus/S  4	4	39398	Female	0
39.399	64.0	Stimulus/S  4	4	39399	Female	0
39.4	64.0	Stimulus/S  4	4	39400	Female	0
39.401	64.0	Stimulus/S  4	4	39401	Female	0
39.402	64.0	Stimulus/S  4	4	39402	Female	0
39.403	64.0	Stimulus/S  4	4	39403	Female	0
103.378	64.0	Stimulus/S  2	2	103378	Female	0
119.272	64.0	Stimulus/S  1	1	119272	Female	1
119.273	64.0	Stimulus/S  4	4	119273	Female	1
119.274	64.0	Stimulus/S  4	4	119274	Female	1
119.275	64.0	Stimulus/S  4	4	119275	Female	1
119.276	64.0	Stimulus/S  4	4	119276	Female	1
119.277	64.0	Stimulus/S  4	4	119277	Female	1
119.278	64.0	Stimulus/S  4	4	119278	Female	1
119.279	64.0	Stimulus/S  8	8	119279	Female	1
183.254	64.0	Stimulus/S  2	2	183254	Female	1
199.88	64.0	Stimulus/S  1	1	199880	Male	0
199.881	64.0	Stimulus/S  8	8	199881	Male	0
199.882	64.0	Stimulus/S  4	4	199882	Male	0
199.883	64.0	Stimulus/S  4	4	199883	Male	0
199.884	64.0	Stimulus/S  4	4	199884	Male	0
199.885	64.0	Stimulus/S  4	4	199885	Male	0
199.886	64.0	Stimulus/S  4	4	199886	Male	0
199.887	64.0	Stimulus/S  4	4	199887	Male	0
263.862	64.0	Stimulus/S  2	2	263862	Male	0
280.616	64.0	Stimulus/S  1	1	280616	Male	1
280.617	64.0	Stimulus/S  8	8	280617	Male	1
280.618	64.0	Stimulus/S  4	4	280618	Male	1
280.619	64.0	Stimulus/S  4	4	280619	Male	1
280.62	64.0	Stimulus/S  4	4	280620	Male	1
280.621	64.0	Stimulus/S  4	4	280621	Male	1
280.622	64.0	Stimulus/S  4	4	280622	Male	1
280.623	64.0	Stimulus/S  8	8	280623	Male	1
344.598	64.0	Stimulus/S  2	2	344598	Male	1
362.916	64.0	Stimulus/S  1	1	362916	Male	2
362.917	64.0	Stimulus/S  8	8	362917	Male	2
362.918	64.0	Stimulus/S  4	4	362918	Male	2
362.919	64.0	Stimulus/S  4	4	362919	Male	2
362.92	64.0	Stimulus/S  4	4	362920	Male	2
362.921	64.0	Stimulus/S  4	4	362921	Male	2
362.922	64.0	Stimulus/S  8	8	362922	Male	2
362.923	64.0	Stimulus/S  4	4	362923	Male	2
426.898	64.0	Stimulus/S  2	2	426898	Male	2
444.832	64.0	Stimulus/S  1	1	444832	Male	3
444.833	64.0	Stimulus/S  8	8	444833	Male	3
444.834	64.0	Stimulus/S  4	4	444834	Male	3
444.835	64.0	Stimulus/S  4	4	444835	Male	3
444.836	64.0	Stimulus/S  4	4	444836	Male	3
444.837	64.0	Stimulus/S  4	4	444837	Male	3
444.838	64.0	Stimulus/S  8	8	444838	Male	3
444.839	64.0	Stimulus/S  8	8	444839	Male	3
508.814	64.0	Stimulus/S  2	2	508814	Male	3
520.822	64.0	Stimulus/S  1	1	520822	Female	2
520.823	64.0	Stimulus/S  4	4	520823	Female	2
520.824	64.0	Stimulus/S  4	4	520824	Female	2
520.825	64.0	Stimulus/S  4	4	520825	Female	2
520.826	64.0	Stimulus/S  4	4	520826	Female	2
520.827	64.0	Stimulus/S  4	4	520827	Female	2
520.828	64.0	Stimulus/S  8	8	520828	Female	2
520.829	64.0	Stimulus/S  4	4	520829	Female	2
584.804	64.0	Stimulus/S  2	2	584804	Female	2
597.678	64.0	Stimulus/S  1	1	597678	Female	3
597.679	64.0	Stimulus/S  4	4	597679	Female	3
597.68	64.0	Stimulus/S  4	4	597680	Female	3
597.681	64.0	Stimulus/S  4	4	597681	Female	3
597.682	64.0	Stimulus/S  4	4	597682	Female	3
597.683	64.0	Stimulus/S  4	4	597683	Female	3
597.684	64.0	Stimulus/S  8	8	597684	Female	3
