onset	duration	trial_type	value	sample	attend	chapter
48.17	64.0	Stimulus/S  1	1	48170	Female	0
48.171	64.0	Stimulus/S  4	4	48171	Female	0
48.172	64.0	Stimulus/S  4	4	48172	Female	0
48.173	64.0	Stimulus/S  4	4	48173	Female	0
48.174	64.0	Stimulus/S  4	4	48174	Female	0
48.175	64.0	Stimulus/S  4	4	48175	Female	0
48.176	64.0	Stimulus/S  4	4	48176	Female	0
48.177	64.0	Stimulus/S  4	4	48177	Female	0
112.15	64.0	Stimulus/S  2	2	112150	Female	0
127.779	64.0	Stimulus/S  1	1	127779	Female	1
127.78	64.0	Stimulus/S  4	4	127780	Female	1
127.781	64.0	Stimulus/S  4	4	127781	Female	1
127.782	64.0	Stimulus/S  4	4	127782	Female	1
127.783	64.0	Stimulus/S  4	4	127783	Female	1
127.784	64.0	Stimulus/S  4	4	127784	Female	1
127.785	64.0	Stimulus/S  4	4	127785	Female	1
127.786	64.0	Stimulus/S  8	8	127786	Female	1
191.759	64.0	Stimulus/S  2	2	191759	Female	1
217.446	64.0	Stimulus/S  1	1	217446	Male	0
217.447	64.0	Stimulus/S  8	8	217447	Male	0
217.448	64.0	Stimulus/S  4	4	217448	Male	0
217.449	64.0	Stimulus/S  4	4	217449	Male	0
217.45	64.0	Stimulus/S  4	4	217450	Male	0
217.451	64.0	Stimulus/S  4	4	217451	Male	0
217.452	64.0	Stimulus/S  4	4	217452	Male	0
217.453	64.0	Stimulus/S  4	4	217453	Male	0
281.426	64.0	Stimulus/S  2	2	281426	Male	0
294.433	64.0	Stimulus/S  1	1	294433	Male	1
294.434	64.0	Stimulus/S  8	8	294434	Male	1
294.435	64.0	Stimulus/S  4	4	294435	Male	1
294.436	64.0	Stimulus/S  4	4	294436	Male	1
294.437	64.0	Stimulus/S  4	4	294437	Male	1
294.438	64.0	Stimulus/S  4	4	294438	Male	1
294.439	64.0	Stimulus/S  4	4	294439	Male	1
294.44	64.0	Stimulus/S  8	8	294440	Male	1
358.413	64.0	Stimulus/S  2	2	358413	Male	1
375.616	64.0	Stimulus/S  1	1	375616	Male	2
375.617	64.0	Stimulus/S  8	8	375617	Male	2
375.618	64.0	Stimulus/S  4	4	375618	Male	2
375.619	64.0	Stimulus/S  4	4	375619	Male	2
375.62	64.0	Stimulus/S  4	4	375620	Male	2
375.621	64.0	Stimulus/S  4	4	375621	Male	2
375.622	64.0	Stimulus/S  8	8	375622	Male	2
375.623	64.0	Stimulus/S  4	4	375623	Male	2
439.596	64.0	Stimulus/S  2	2	439596	Male	2
459.419	64.0	Stimulus/S  1	1	459419	Male	3
459.42	64.0	Stimulus/S  8	8	459420	Male	3
459.421	64.0	Stimulus/S  4	4	459421	Male	3
459.422	64.0	Stimulus/S  4	4	459422	Male	3
459.423	64.0	Stimulus/S  4	4	459423	Male	3
459.424	64.0	Stimulus/S  4	4	459424	Male	3
459.425	64.0	Stimulus/S  8	8	459425	Male	3
459.426	64.0	Stimulus/S  8	8	459426	Male	3
523.399	64.0	Stimulus/S  2	2	523399	Male	3
537.273	64.0	Stimulus/S  1	1	537273	Female	2
537.274	64.0	Stimulus/S  4	4	537274	Female	2
537.275	64.0	Stimulus/S  4	4	537275	Female	2
537.276	64.0	Stimulus/S  4	4	537276	Female	2
537.277	64.0	Stimulus/S  4	4	537277	Female	2
537.278	64.0	Stimulus/S  4	4	537278	Female	2
537.279	64.0	Stimulus/S  8	8	537279	Female	2
537.28	64.0	Stimulus/S  4	4	537280	Female	2
601.254	64.0	Stimulus/S  2	2	601254	Female	2
613.29	64.0	Stimulus/S  1	1	613290	Female	3
613.291	64.0	Stimulus/S  4	4	613291	Female	3
613.292	64.0	Stimulus/S  4	4	613292	Female	3
613.293	64.0	Stimulus/S  4	4	613293	Female	3
613.294	64.0	Stimulus/S  4	4	613294	Female	3
613.295	64.0	Stimulus/S  4	4	613295	Female	3
613.296	64.0	Stimulus/S  8	8	613296	Female	3
613.297	64.0	Stimulus/S  8	8	613297	Female	3
677.271	64.0	Stimulus/S  2	2	677271	Female	3
692.817	64.0	Stimulus/S  1	1	692817	Female	4
692.818	64.0	Stimulus/S  4	4	692818	Female	4
692.819	64.0	Stimulus/S  4	4	692819	Female	4
692.82	64.0	Stimulus/S  4	4	692820	Female	4
692.821	64.0	Stimulus/S  4	4	692821	Female	4
692.822	64.0	Stimulus/S  8	8	692822	Female	4
692.823	64.0	Stimulus/S  4	4	692823	Female	4
