onset	duration	trial_type	value	sample	attend	chapter
128.392	64.0	Stimulus/S  1	1	128392	Female	0
128.393	64.0	Stimulus/S  4	4	128393	Female	0
128.394	64.0	Stimulus/S  4	4	128394	Female	0
128.395	64.0	Stimulus/S  4	4	128395	Female	0
128.396	64.0	Stimulus/S  4	4	128396	Female	0
128.397	64.0	Stimulus/S  4	4	128397	Female	0
128.398	64.0	Stimulus/S  4	4	128398	Female	0
128.399	64.0	Stimulus/S  4	4	128399	Female	0
192.373	64.0	Stimulus/S  2	2	192373	Female	0
208.357	64.0	Stimulus/S  1	1	208357	Female	1
208.358	64.0	Stimulus/S  4	4	208358	Female	1
208.359	64.0	Stimulus/S  4	4	208359	Female	1
208.36	64.0	Stimulus/S  4	4	208360	Female	1
208.361	64.0	Stimulus/S  4	4	208361	Female	1
208.362	64.0	Stimulus/S  4	4	208362	Female	1
208.363	64.0	Stimulus/S  4	4	208363	Female	1
208.364	64.0	Stimulus/S  8	8	208364	Female	1
272.338	64.0	Stimulus/S  2	2	272338	Female	1
287.588	64.0	Stimulus/S  1	1	287588	Male	0
287.589	64.0	Stimulus/S  8	8	287589	Male	0
287.59	64.0	Stimulus/S  4	4	287590	Male	0
287.591	64.0	Stimulus/S  4	4	287591	Male	0
287.592	64.0	Stimulus/S  4	4	287592	Male	0
287.593	64.0	Stimulus/S  4	4	287593	Male	0
287.594	64.0	Stimulus/S  4	4	287594	Male	0
287.595	64.0	Stimulus/S  4	4	287595	Male	0
351.569	64.0	Stimulus/S  2	2	351569	Male	0
364.565	64.0	Stimulus/S  1	1	364565	Male	1
364.566	64.0	Stimulus/S  8	8	364566	Male	1
364.567	64.0	Stimulus/S  4	4	364567	Male	1
364.568	64.0	Stimulus/S  4	4	364568	Male	1
364.569	64.0	Stimulus/S  4	4	364569	Male	1
364.57	64.0	Stimulus/S  4	4	364570	Male	1
364.571	64.0	Stimulus/S  4	4	364571	Male	1
364.572	64.0	Stimulus/S  8	8	364572	Male	1
428.546	64.0	Stimulus/S  2	2	428546	Male	1
448.556	64.0	Stimulus/S  1	1	448556	Male	2
448.557	64.0	Stimulus/S  8	8	448557	Male	2
448.558	64.0	Stimulus/S  4	4	448558	Male	2
448.559	64.0	Stimulus/S  4	4	448559	Male	2
448.56	64.0	Stimulus/S  4	4	448560	Male	2
448.561	64.0	Stimulus/S  4	4	448561	Male	2
448.562	64.0	Stimulus/S  8	8	448562	Male	2
448.563	64.0	Stimulus/S  4	4	448563	Male	2
512.537	64.0	Stimulus/S  2	2	512537	Male	2
531.507	64.0	Stimulus/S  1	1	531507	Male	3
531.508	64.0	Stimulus/S  8	8	531508	Male	3
531.509	64.0	Stimulus/S  4	4	531509	Male	3
531.51	64.0	Stimulus/S  4	4	531510	Male	3
531.511	64.0	Stimulus/S  4	4	531511	Male	3
531.512	64.0	Stimulus/S  4	4	531512	Male	3
531.513	64.0	Stimulus/S  8	8	531513	Male	3
531.514	64.0	Stimulus/S  8	8	531514	Male	3
595.488	64.0	Stimulus/S  2	2	595488	Male	3
613.27	64.0	Stimulus/S  1	1	613270	Female	2
613.271	64.0	Stimulus/S  4	4	613271	Female	2
613.272	64.0	Stimulus/S  4	4	613272	Female	2
613.273	64.0	Stimulus/S  4	4	613273	Female	2
613.274	64.0	Stimulus/S  4	4	613274	Female	2
613.275	64.0	Stimulus/S  4	4	613275	Female	2
613.276	64.0	Stimulus/S  8	8	613276	Female	2
613.277	64.0	Stimulus/S  4	4	613277	Female	2
677.251	64.0	Stimulus/S  2	2	677251	Female	2
693.823	64.0	Stimulus/S  1	1	693823	Female	3
693.824	64.0	Stimulus/S  4	4	693824	Female	3
693.825	64.0	Stimulus/S  4	4	693825	Female	3
693.826	64.0	Stimulus/S  4	4	693826	Female	3
693.827	64.0	Stimulus/S  4	4	693827	Female	3
693.828	64.0	Stimulus/S  4	4	693828	Female	3
693.829	64.0	Stimulus/S  8	8	693829	Female	3
693.83	64.0	Stimulus/S  8	8	693830	Female	3
757.804	64.0	Stimulus/S  2	2	757804	Female	3
777.052	64.0	Stimulus/S  1	1	777052	Female	4
777.053	64.0	Stimulus/S  4	4	777053	Female	4
777.054	64.0	Stimulus/S  4	4	777054	Female	4
777.055	64.0	Stimulus/S  4	4	777055	Female	4
777.056	64.0	Stimulus/S  4	4	777056	Female	4
777.057	64.0	Stimulus/S  8	8	777057	Female	4
777.058	64.0	Stimulus/S  4	4	777058	Female	4
777.059	64.0	Stimulus/S  4	4	777059	Female	4
841.032	64.0	Stimulus/S  2	2	841032	Female	4
856.979	64.0	Stimulus/S  1	1	856979	Female	5
856.98	64.0	Stimulus/S  4	4	856980	Female	5
856.981	64.0	Stimulus/S  4	4	856981	Female	5
856.982	64.0	Stimulus/S  4	4	856982	Female	5
856.983	64.0	Stimulus/S  4	4	856983	Female	5
856.984	64.0	Stimulus/S  8	8	856984	Female	5
856.985	64.0	Stimulus/S  4	4	856985	Female	5
856.986	64.0	Stimulus/S  8	8	856986	Female	5
920.959	64.0	Stimulus/S  2	2	920959	Female	5
941.416	64.0	Stimulus/S  1	1	941416	Male	4
941.417	64.0	Stimulus/S  8	8	941417	Male	4
941.418	64.0	Stimulus/S  4	4	941418	Male	4
941.419	64.0	Stimulus/S  4	4	941419	Male	4
941.42	64.0	Stimulus/S  4	4	941420	Male	4
941.421	64.0	Stimulus/S  8	8	941421	Male	4
941.422	64.0	Stimulus/S  4	4	941422	Male	4
941.423	64.0	Stimulus/S  4	4	941423	Male	4
1005.396	64.0	Stimulus/S  2	2	1005396	Male	4
1026.575	64.0	Stimulus/S  1	1	1026575	Male	5
1026.576	64.0	Stimulus/S  8	8	1026576	Male	5
1026.577	64.0	Stimulus/S  4	4	1026577	Male	5
1026.578	64.0	Stimulus/S  4	4	1026578	Male	5
1026.579	64.0	Stimulus/S  4	4	1026579	Male	5
1026.58	64.0	Stimulus/S  8	8	1026580	Male	5
1026.581	64.0	Stimulus/S  4	4	1026581	Male	5
1026.582	64.0	Stimulus/S  8	8	1026582	Male	5
1090.555	64.0	Stimulus/S  2	2	1090555	Male	5
1146.132	64.0	Stimulus/S  1	1	1146132	Male	6
1146.133	64.0	Stimulus/S  8	8	1146133	Male	6
1146.134	64.0	Stimulus/S  4	4	1146134	Male	6
1146.135	64.0	Stimulus/S  4	4	1146135	Male	6
1146.136	64.0	Stimulus/S  4	4	1146136	Male	6
1146.137	64.0	Stimulus/S  8	8	1146137	Male	6
1146.138	64.0	Stimulus/S  8	8	1146138	Male	6
1146.139	64.0	Stimulus/S  4	4	1146139	Male	6
1210.113	64.0	Stimulus/S  2	2	1210113	Male	6
1237.511	64.0	Stimulus/S  1	1	1237511	Male	7
1237.512	64.0	Stimulus/S  8	8	1237512	Male	7
1237.513	64.0	Stimulus/S  4	4	1237513	Male	7
1237.514	64.0	Stimulus/S  4	4	1237514	Male	7
1237.515	64.0	Stimulus/S  4	4	1237515	Male	7
1237.516	64.0	Stimulus/S  8	8	1237516	Male	7
1237.517	64.0	Stimulus/S  8	8	1237517	Male	7
1237.518	64.0	Stimulus/S  8	8	1237518	Male	7
1301.492	64.0	Stimulus/S  2	2	1301492	Male	7
1319.612	64.0	Stimulus/S  1	1	1319612	Female	6
1319.613	64.0	Stimulus/S  4	4	1319613	Female	6
1319.614	64.0	Stimulus/S  4	4	1319614	Female	6
1319.615	64.0	Stimulus/S  4	4	1319615	Female	6
1319.616	64.0	Stimulus/S  4	4	1319616	Female	6
1319.617	64.0	Stimulus/S  8	8	1319617	Female	6
1319.618	64.0	Stimulus/S  8	8	1319618	Female	6
1319.619	64.0	Stimulus/S  4	4	1319619	Female	6
1383.593	64.0	Stimulus/S  2	2	1383593	Female	6
1406.039	64.0	Stimulus/S  1	1	1406039	Female	7
1406.04	64.0	Stimulus/S  4	4	1406040	Female	7
1406.041	64.0	Stimulus/S  4	4	1406041	Female	7
1406.042	64.0	Stimulus/S  4	4	1406042	Female	7
1406.043	64.0	Stimulus/S  4	4	1406043	Female	7
1406.044	64.0	Stimulus/S  8	8	1406044	Female	7
1406.045	64.0	Stimulus/S  8	8	1406045	Female	7
1406.046	64.0	Stimulus/S  8	8	1406046	Female	7
1470.02	64.0	Stimulus/S  2	2	1470020	Female	7
1485.688	64.0	Stimulus/S  1	1	1485688	Female	8
1485.689	64.0	Stimulus/S  4	4	1485689	Female	8
1485.69	64.0	Stimulus/S  4	4	1485690	Female	8
1485.691	64.0	Stimulus/S  4	4	1485691	Female	8
1485.692	64.0	Stimulus/S  8	8	1485692	Female	8
1485.693	64.0	Stimulus/S  4	4	1485693	Female	8
1485.694	64.0	Stimulus/S  4	4	1485694	Female	8
1485.695	64.0	Stimulus/S  4	4	1485695	Female	8
1549.669	64.0	Stimulus/S  2	2	1549669	Female	8
1564.017	64.0	Stimulus/S  1	1	1564017	Female	9
1564.018	64.0	Stimulus/S  4	4	1564018	Female	9
1564.019	64.0	Stimulus/S  4	4	1564019	Female	9
1564.02	64.0	Stimulus/S  4	4	1564020	Female	9
1564.021	64.0	Stimulus/S  8	8	1564021	Female	9
1564.022	64.0	Stimulus/S  4	4	1564022	Female	9
1564.023	64.0	Stimulus/S  4	4	1564023	Female	9
1564.024	64.0	Stimulus/S  8	8	1564024	Female	9
1627.997	64.0	Stimulus/S  2	2	1627997	Female	9
1640.498	64.0	Stimulus/S  1	1	1640498	Male	8
1640.499	64.0	Stimulus/S  8	8	1640499	Male	8
1640.5	64.0	Stimulus/S  4	4	1640500	Male	8
1640.501	64.0	Stimulus/S  4	4	1640501	Male	8
1640.502	64.0	Stimulus/S  8	8	1640502	Male	8
1640.503	64.0	Stimulus/S  4	4	1640503	Male	8
1640.504	64.0	Stimulus/S  4	4	1640504	Male	8
1640.505	64.0	Stimulus/S  4	4	1640505	Male	8
1704.478	64.0	Stimulus/S  2	2	1704478	Male	8
1722.813	64.0	Stimulus/S  1	1	1722813	Male	9
1722.814	64.0	Stimulus/S  8	8	1722814	Male	9
1722.815	64.0	Stimulus/S  4	4	1722815	Male	9
1722.816	64.0	Stimulus/S  4	4	1722816	Male	9
1722.817	64.0	Stimulus/S  8	8	1722817	Male	9
1722.818	64.0	Stimulus/S  4	4	1722818	Male	9
1722.819	64.0	Stimulus/S  4	4	1722819	Male	9
1722.82	64.0	Stimulus/S  8	8	1722820	Male	9
1786.793	64.0	Stimulus/S  2	2	1786793	Male	9
1808.866	64.0	Stimulus/S  1	1	1808866	Male	10
1808.867	64.0	Stimulus/S  8	8	1808867	Male	10
1808.868	64.0	Stimulus/S  4	4	1808868	Male	10
1808.869	64.0	Stimulus/S  4	4	1808869	Male	10
1808.87	64.0	Stimulus/S  8	8	1808870	Male	10
1808.871	64.0	Stimulus/S  4	4	1808871	Male	10
1808.872	64.0	Stimulus/S  8	8	1808872	Male	10
1808.873	64.0	Stimulus/S  4	4	1808873	Male	10
1872.846	64.0	Stimulus/S  2	2	1872846	Male	10
1891.734	64.0	Stimulus/S  1	1	1891734	Male	11
1891.735	64.0	Stimulus/S  8	8	1891735	Male	11
1891.736	64.0	Stimulus/S  4	4	1891736	Male	11
1891.737	64.0	Stimulus/S  4	4	1891737	Male	11
1891.738	64.0	Stimulus/S  8	8	1891738	Male	11
1891.739	64.0	Stimulus/S  4	4	1891739	Male	11
1891.74	64.0	Stimulus/S  8	8	1891740	Male	11
1891.741	64.0	Stimulus/S  8	8	1891741	Male	11
1955.715	64.0	Stimulus/S  2	2	1955715	Male	11
1975.769	64.0	Stimulus/S  1	1	1975769	Female	10
1975.77	64.0	Stimulus/S  4	4	1975770	Female	10
1975.771	64.0	Stimulus/S  4	4	1975771	Female	10
1975.772	64.0	Stimulus/S  4	4	1975772	Female	10
1975.773	64.0	Stimulus/S  8	8	1975773	Female	10
1975.774	64.0	Stimulus/S  4	4	1975774	Female	10
1975.775	64.0	Stimulus/S  8	8	1975775	Female	10
1975.776	64.0	Stimulus/S  4	4	1975776	Female	10
2039.75	64.0	Stimulus/S  2	2	2039750	Female	10
2055.294	64.0	Stimulus/S  1	1	2055294	Female	11
2055.295	64.0	Stimulus/S  4	4	2055295	Female	11
2055.296	64.0	Stimulus/S  4	4	2055296	Female	11
2055.297	64.0	Stimulus/S  4	4	2055297	Female	11
2055.298	64.0	Stimulus/S  8	8	2055298	Female	11
2055.299	64.0	Stimulus/S  4	4	2055299	Female	11
2055.3	64.0	Stimulus/S  8	8	2055300	Female	11
2055.301	64.0	Stimulus/S  8	8	2055301	Female	11
2119.275	64.0	Stimulus/S  2	2	2119275	Female	11
2142.773	64.0	Stimulus/S  1	1	2142773	Female	12
2142.774	64.0	Stimulus/S  4	4	2142774	Female	12
2142.775	64.0	Stimulus/S  4	4	2142775	Female	12
2142.776	64.0	Stimulus/S  4	4	2142776	Female	12
2142.777	64.0	Stimulus/S  8	8	2142777	Female	12
2142.778	64.0	Stimulus/S  8	8	2142778	Female	12
2142.779	64.0	Stimulus/S  4	4	2142779	Female	12
2142.78	64.0	Stimulus/S  4	4	2142780	Female	12
2206.754	64.0	Stimulus/S  2	2	2206754	Female	12
2221.46	64.0	Stimulus/S  1	1	2221460	Female	13
2221.461	64.0	Stimulus/S  4	4	2221461	Female	13
2221.462	64.0	Stimulus/S  4	4	2221462	Female	13
2221.463	64.0	Stimulus/S  4	4	2221463	Female	13
2221.464	64.0	Stimulus/S  8	8	2221464	Female	13
2221.465	64.0	Stimulus/S  8	8	2221465	Female	13
2221.466	64.0	Stimulus/S  4	4	2221466	Female	13
2221.467	64.0	Stimulus/S  8	8	2221467	Female	13
2285.441	64.0	Stimulus/S  2	2	2285441	Female	13
2301.947	64.0	Stimulus/S  1	1	2301947	Male	12
2301.948	64.0	Stimulus/S  8	8	2301948	Male	12
2301.949	64.0	Stimulus/S  4	4	2301949	Male	12
2301.95	64.0	Stimulus/S  4	4	2301950	Male	12
2301.951	64.0	Stimulus/S  8	8	2301951	Male	12
2301.952	64.0	Stimulus/S  8	8	2301952	Male	12
2301.953	64.0	Stimulus/S  4	4	2301953	Male	12
2301.954	64.0	Stimulus/S  4	4	2301954	Male	12
2365.928	64.0	Stimulus/S  2	2	2365928	Male	12
2381.156	64.0	Stimulus/S  1	1	2381156	Male	13
2381.157	64.0	Stimulus/S  8	8	2381157	Male	13
2381.158	64.0	Stimulus/S  4	4	2381158	Male	13
2381.159	64.0	Stimulus/S  4	4	2381159	Male	13
2381.16	64.0	Stimulus/S  8	8	2381160	Male	13
2381.161	64.0	Stimulus/S  8	8	2381161	Male	13
2381.162	64.0	Stimulus/S  4	4	2381162	Male	13
2381.163	64.0	Stimulus/S  8	8	2381163	Male	13
2445.137	64.0	Stimulus/S  2	2	2445137	Male	13
2460.139	64.0	Stimulus/S  1	1	2460139	Male	14
2460.14	64.0	Stimulus/S  8	8	2460140	Male	14
2460.141	64.0	Stimulus/S  4	4	2460141	Male	14
2460.142	64.0	Stimulus/S  4	4	2460142	Male	14
2460.143	64.0	Stimulus/S  8	8	2460143	Male	14
2460.144	64.0	Stimulus/S  8	8	2460144	Male	14
2460.145	64.0	Stimulus/S  8	8	2460145	Male	14
2460.146	64.0	Stimulus/S  4	4	2460146	Male	14
2524.12	64.0	Stimulus/S  2	2	2524120	Male	14
2540.116	64.0	Stimulus/S  1	1	2540116	Male	15
2540.117	64.0	Stimulus/S  8	8	2540117	Male	15
2540.118	64.0	Stimulus/S  4	4	2540118	Male	15
2540.119	64.0	Stimulus/S  4	4	2540119	Male	15
2540.12	64.0	Stimulus/S  8	8	2540120	Male	15
2540.121	64.0	Stimulus/S  8	8	2540121	Male	15
2540.122	64.0	Stimulus/S  8	8	2540122	Male	15
2540.123	64.0	Stimulus/S  8	8	2540123	Male	15
2604.097	64.0	Stimulus/S  2	2	2604097	Male	15
2622.017	64.0	Stimulus/S  1	1	2622017	Female	14
2622.018	64.0	Stimulus/S  4	4	2622018	Female	14
2622.019	64.0	Stimulus/S  4	4	2622019	Female	14
2622.02	64.0	Stimulus/S  4	4	2622020	Female	14
2622.021	64.0	Stimulus/S  8	8	2622021	Female	14
2622.022	64.0	Stimulus/S  8	8	2622022	Female	14
2622.023	64.0	Stimulus/S  8	8	2622023	Female	14
2622.024	64.0	Stimulus/S  4	4	2622024	Female	14
2685.997	64.0	Stimulus/S  2	2	2685997	Female	14
2701.94	64.0	Stimulus/S  1	1	2701940	Female	15
2701.941	64.0	Stimulus/S  4	4	2701941	Female	15
2701.942	64.0	Stimulus/S  4	4	2701942	Female	15
2701.943	64.0	Stimulus/S  4	4	2701943	Female	15
2701.944	64.0	Stimulus/S  8	8	2701944	Female	15
2701.945	64.0	Stimulus/S  8	8	2701945	Female	15
2701.946	64.0	Stimulus/S  8	8	2701946	Female	15
2701.947	64.0	Stimulus/S  8	8	2701947	Female	15
2765.92	64.0	Stimulus/S  2	2	2765920	Female	15
2782.395	64.0	Stimulus/S  1	1	2782395	Female	16
2782.396	64.0	Stimulus/S  4	4	2782396	Female	16
2782.397	64.0	Stimulus/S  4	4	2782397	Female	16
2782.398	64.0	Stimulus/S  8	8	2782398	Female	16
2782.399	64.0	Stimulus/S  4	4	2782399	Female	16
2782.4	64.0	Stimulus/S  4	4	2782400	Female	16
2782.401	64.0	Stimulus/S  4	4	2782401	Female	16
2782.402	64.0	Stimulus/S  4	4	2782402	Female	16
2846.375	64.0	Stimulus/S  2	2	2846375	Female	16
2860.963	64.0	Stimulus/S  1	1	2860963	Female	17
