onset	duration	trial_type	value	sample	attend	chapter
40.832	64.0	Stimulus/S  1	1	40832	Female	0
40.833	64.0	Stimulus/S  4	4	40833	Female	0
40.834	64.0	Stimulus/S  4	4	40834	Female	0
40.835	64.0	Stimulus/S  4	4	40835	Female	0
40.836	64.0	Stimulus/S  4	4	40836	Female	0
40.837	64.0	Stimulus/S  4	4	40837	Female	0
40.838	64.0	Stimulus/S  4	4	40838	Female	0
40.839	64.0	Stimulus/S  4	4	40839	Female	0
104.814	64.0	Stimulus/S  2	2	104814	Female	0
120.912	64.0	Stimulus/S  1	1	120912	Female	1
120.913	64.0	Stimulus/S  4	4	120913	Female	1
120.914	64.0	Stimulus/S  4	4	120914	Female	1
120.915	64.0	Stimulus/S  4	4	120915	Female	1
120.916	64.0	Stimulus/S  4	4	120916	Female	1
120.917	64.0	Stimulus/S  4	4	120917	Female	1
120.918	64.0	Stimulus/S  4	4	120918	Female	1
120.919	64.0	Stimulus/S  8	8	120919	Female	1
184.894	64.0	Stimulus/S  2	2	184894	Female	1
214.214	64.0	Stimulus/S  1	1	214214	Male	0
214.215	64.0	Stimulus/S  8	8	214215	Male	0
214.216	64.0	Stimulus/S  4	4	214216	Male	0
214.217	64.0	Stimulus/S  4	4	214217	Male	0
214.218	64.0	Stimulus/S  4	4	214218	Male	0
214.219	64.0	Stimulus/S  4	4	214219	Male	0
214.22	64.0	Stimulus/S  4	4	214220	Male	0
214.221	64.0	Stimulus/S  4	4	214221	Male	0
278.196	64.0	Stimulus/S  2	2	278196	Male	0
296.683	64.0	Stimulus/S  1	1	296683	Male	1
296.684	64.0	Stimulus/S  8	8	296684	Male	1
296.685	64.0	Stimulus/S  4	4	296685	Male	1
296.686	64.0	Stimulus/S  4	4	296686	Male	1
296.687	64.0	Stimulus/S  4	4	296687	Male	1
296.688	64.0	Stimulus/S  4	4	296688	Male	1
296.689	64.0	Stimulus/S  4	4	296689	Male	1
296.69	64.0	Stimulus/S  8	8	296690	Male	1
360.664	64.0	Stimulus/S  2	2	360664	Male	1
382.771	64.0	Stimulus/S  1	1	382771	Male	2
382.772	64.0	Stimulus/S  8	8	382772	Male	2
382.773	64.0	Stimulus/S  4	4	382773	Male	2
382.774	64.0	Stimulus/S  4	4	382774	Male	2
382.775	64.0	Stimulus/S  4	4	382775	Male	2
382.776	64.0	Stimulus/S  4	4	382776	Male	2
382.777	64.0	Stimulus/S  8	8	382777	Male	2
382.778	64.0	Stimulus/S  4	4	382778	Male	2
446.752	64.0	Stimulus/S  2	2	446752	Male	2
467.059	64.0	Stimulus/S  1	1	467059	Male	3
467.06	64.0	Stimulus/S  8	8	467060	Male	3
467.061	64.0	Stimulus/S  4	4	467061	Male	3
467.062	64.0	Stimulus/S  4	4	467062	Male	3
467.063	64.0	Stimulus/S  4	4	467063	Male	3
467.064	64.0	Stimulus/S  4	4	467064	Male	3
467.065	64.0	Stimulus/S  8	8	467065	Male	3
467.066	64.0	Stimulus/S  8	8	467066	Male	3
531.04	64.0	Stimulus/S  2	2	531040	Male	3
548.347	64.0	Stimulus/S  1	1	548347	Female	2
548.348	64.0	Stimulus/S  4	4	548348	Female	2
548.349	64.0	Stimulus/S  4	4	548349	Female	2
548.35	64.0	Stimulus/S  4	4	548350	Female	2
548.351	64.0	Stimulus/S  4	4	548351	Female	2
548.352	64.0	Stimulus/S  4	4	548352	Female	2
548.353	64.0	Stimulus/S  8	8	548353	Female	2
548.354	64.0	Stimulus/S  4	4	548354	Female	2
612.328	64.0	Stimulus/S  2	2	612328	Female	2
628.363	64.0	Stimulus/S  1	1	628363	Female	3
628.364	64.0	Stimulus/S  4	4	628364	Female	3
628.365	64.0	Stimulus/S  4	4	628365	Female	3
628.366	64.0	Stimulus/S  4	4	628366	Female	3
628.367	64.0	Stimulus/S  4	4	628367	Female	3
628.368	64.0	Stimulus/S  4	4	628368	Female	3
628.369	64.0	Stimulus/S  8	8	628369	Female	3
628.37	64.0	Stimulus/S  8	8	628370	Female	3
692.344	64.0	Stimulus/S  2	2	692344	Female	3
716.625	64.0	Stimulus/S  1	1	716625	Female	4
716.626	64.0	Stimulus/S  4	4	716626	Female	4
716.627	64.0	Stimulus/S  4	4	716627	Female	4
716.628	64.0	Stimulus/S  4	4	716628	Female	4
716.629	64.0	Stimulus/S  4	4	716629	Female	4
716.63	64.0	Stimulus/S  8	8	716630	Female	4
716.631	64.0	Stimulus/S  4	4	716631	Female	4
716.632	64.0	Stimulus/S  4	4	716632	Female	4
780.607	64.0	Stimulus/S  2	2	780607	Female	4
801.427	64.0	Stimulus/S  1	1	801427	Female	5
801.428	64.0	Stimulus/S  4	4	801428	Female	5
801.429	64.0	Stimulus/S  4	4	801429	Female	5
801.43	64.0	Stimulus/S  4	4	801430	Female	5
801.431	64.0	Stimulus/S  4	4	801431	Female	5
801.432	64.0	Stimulus/S  8	8	801432	Female	5
801.433	64.0	Stimulus/S  4	4	801433	Female	5
801.434	64.0	Stimulus/S  8	8	801434	Female	5
865.409	64.0	Stimulus/S  2	2	865409	Female	5
894.25	64.0	Stimulus/S  1	1	894250	Male	4
894.251	64.0	Stimulus/S  8	8	894251	Male	4
894.252	64.0	Stimulus/S  4	4	894252	Male	4
894.253	64.0	Stimulus/S  4	4	894253	Male	4
894.254	64.0	Stimulus/S  4	4	894254	Male	4
894.255	64.0	Stimulus/S  8	8	894255	Male	4
894.256	64.0	Stimulus/S  4	4	894256	Male	4
894.257	64.0	Stimulus/S  4	4	894257	Male	4
958.231	64.0	Stimulus/S  2	2	958231	Male	4
988.672	64.0	Stimulus/S  1	1	988672	Male	5
988.673	64.0	Stimulus/S  8	8	988673	Male	5
