onset	duration	trial_type	value	sample	attend	chapter
86.864	64.0	Stimulus/S  1	1	86864	Female	0
86.865	64.0	Stimulus/S  4	4	86865	Female	0
86.866	64.0	Stimulus/S  4	4	86866	Female	0
86.867	64.0	Stimulus/S  4	4	86867	Female	0
86.868	64.0	Stimulus/S  4	4	86868	Female	0
86.869	64.0	Stimulus/S  4	4	86869	Female	0
86.87	64.0	Stimulus/S  4	4	86870	Female	0
86.871	64.0	Stimulus/S  4	4	86871	Female	0
164.756	64.0	Stimulus/S  1	1	164756	Female	1
164.757	64.0	Stimulus/S  4	4	164757	Female	1
164.758	64.0	Stimulus/S  4	4	164758	Female	1
164.759	64.0	Stimulus/S  4	4	164759	Female	1
164.76	64.0	Stimulus/S  4	4	164760	Female	1
164.761	64.0	Stimulus/S  4	4	164761	Female	1
164.762	64.0	Stimulus/S  4	4	164762	Female	1
164.763	64.0	Stimulus/S  8	8	164763	Female	1
251.322	64.0	Stimulus/S  1	1	251322	Male	0
251.323	64.0	Stimulus/S  8	8	251323	Male	0
251.324	64.0	Stimulus/S  4	4	251324	Male	0
251.325	64.0	Stimulus/S  4	4	251325	Male	0
251.326	64.0	Stimulus/S  4	4	251326	Male	0
251.327	64.0	Stimulus/S  4	4	251327	Male	0
251.328	64.0	Stimulus/S  4	4	251328	Male	0
251.329	64.0	Stimulus/S  4	4	251329	Male	0
327.276	64.0	Stimulus/S  1	1	327276	Male	1
327.277	64.0	Stimulus/S  8	8	327277	Male	1
327.278	64.0	Stimulus/S  4	4	327278	Male	1
327.279	64.0	Stimulus/S  4	4	327279	Male	1
327.28	64.0	Stimulus/S  4	4	327280	Male	1
327.281	64.0	Stimulus/S  4	4	327281	Male	1
327.282	64.0	Stimulus/S  4	4	327282	Male	1
327.283	64.0	Stimulus/S  8	8	327283	Male	1
411.092	64.0	Stimulus/S  1	1	411092	Male	2
411.093	64.0	Stimulus/S  8	8	411093	Male	2
411.094	64.0	Stimulus/S  4	4	411094	Male	2
411.095	64.0	Stimulus/S  4	4	411095	Male	2
411.096	64.0	Stimulus/S  4	4	411096	Male	2
411.097	64.0	Stimulus/S  4	4	411097	Male	2
411.098	64.0	Stimulus/S  8	8	411098	Male	2
411.099	64.0	Stimulus/S  4	4	411099	Male	2
496.472	64.0	Stimulus/S  1	1	496472	Male	3
496.473	64.0	Stimulus/S  8	8	496473	Male	3
496.474	64.0	Stimulus/S  4	4	496474	Male	3
496.475	64.0	Stimulus/S  4	4	496475	Male	3
496.476	64.0	Stimulus/S  4	4	496476	Male	3
496.477	64.0	Stimulus/S  4	4	496477	Male	3
496.478	64.0	Stimulus/S  8	8	496478	Male	3
496.479	64.0	Stimulus/S  8	8	496479	Male	3
586.609	64.0	Stimulus/S  1	1	586609	Female	2
586.61	64.0	Stimulus/S  4	4	586610	Female	2
586.611	64.0	Stimulus/S  4	4	586611	Female	2
586.612	64.0	Stimulus/S  4	4	586612	Female	2
586.613	64.0	Stimulus/S  4	4	586613	Female	2
586.614	64.0	Stimulus/S  4	4	586614	Female	2
586.615	64.0	Stimulus/S  8	8	586615	Female	2
586.616	64.0	Stimulus/S  4	4	586616	Female	2
670.049	64.0	Stimulus/S  1	1	670049	Female	3
670.05	64.0	Stimulus/S  4	4	670050	Female	3
670.051	64.0	Stimulus/S  4	4	670051	Female	3
670.052	64.0	Stimulus/S  4	4	670052	Female	3
670.053	64.0	Stimulus/S  4	4	670053	Female	3
670.054	64.0	Stimulus/S  4	4	670054	Female	3
670.055	64.0	Stimulus/S  8	8	670055	Female	3
670.056	64.0	Stimulus/S  8	8	670056	Female	3
761.059	64.0	Stimulus/S  1	1	761059	Female	4
761.06	64.0	Stimulus/S  4	4	761060	Female	4
761.061	64.0	Stimulus/S  4	4	761061	Female	4
761.062	64.0	Stimulus/S  4	4	761062	Female	4
761.063	64.0	Stimulus/S  4	4	761063	Female	4
761.064	64.0	Stimulus/S  8	8	761064	Female	4
761.065	64.0	Stimulus/S  4	4	761065	Female	4
761.066	64.0	Stimulus/S  4	4	761066	Female	4
850.743	64.0	Stimulus/S  1	1	850743	Female	5
850.744	64.0	Stimulus/S  4	4	850744	Female	5
850.745	64.0	Stimulus/S  4	4	850745	Female	5
850.746	64.0	Stimulus/S  4	4	850746	Female	5
850.747	64.0	Stimulus/S  4	4	850747	Female	5
850.748	64.0	Stimulus/S  8	8	850748	Female	5
850.749	64.0	Stimulus/S  4	4	850749	Female	5
850.75	64.0	Stimulus/S  8	8	850750	Female	5
933.713	64.0	Stimulus/S  1	1	933713	Male	4
933.714	64.0	Stimulus/S  8	8	933714	Male	4
933.715	64.0	Stimulus/S  4	4	933715	Male	4
933.716	64.0	Stimulus/S  4	4	933716	Male	4
933.717	64.0	Stimulus/S  4	4	933717	Male	4
933.718	64.0	Stimulus/S  8	8	933718	Male	4
933.719	64.0	Stimulus/S  4	4	933719	Male	4
933.72	64.0	Stimulus/S  4	4	933720	Male	4
1017.154	64.0	Stimulus/S  1	1	1017154	Male	5
1017.155	64.0	Stimulus/S  8	8	1017155	Male	5
1017.156	64.0	Stimulus/S  4	4	1017156	Male	5
1017.157	64.0	Stimulus/S  4	4	1017157	Male	5
1017.158	64.0	Stimulus/S  4	4	1017158	Male	5
1017.159	64.0	Stimulus/S  8	8	1017159	Male	5
1017.16	64.0	Stimulus/S  4	4	1017160	Male	5
1017.161	64.0	Stimulus/S  8	8	1017161	Male	5
1139.833	64.0	Stimulus/S  1	1	1139833	Male	6
1139.834	64.0	Stimulus/S  8	8	1139834	Male	6
1139.835	64.0	Stimulus/S  4	4	1139835	Male	6
1139.836	64.0	Stimulus/S  4	4	1139836	Male	6
1139.837	64.0	Stimulus/S  4	4	1139837	Male	6
1139.838	64.0	Stimulus/S  8	8	1139838	Male	6
1139.839	64.0	Stimulus/S  8	8	1139839	Male	6
1139.84	64.0	Stimulus/S  4	4	1139840	Male	6
1237.441	64.0	Stimulus/S  1	1	1237441	Male	7
1237.442	64.0	Stimulus/S  8	8	1237442	Male	7
1237.443	64.0	Stimulus/S  4	4	1237443	Male	7
1237.444	64.0	Stimulus/S  4	4	1237444	Male	7
1237.445	64.0	Stimulus/S  4	4	1237445	Male	7
1237.446	64.0	Stimulus/S  8	8	1237446	Male	7
1237.447	64.0	Stimulus/S  8	8	1237447	Male	7
1237.448	64.0	Stimulus/S  8	8	1237448	Male	7
1337.286	64.0	Stimulus/S  1	1	1337286	Female	6
1337.287	64.0	Stimulus/S  4	4	1337287	Female	6
1337.288	64.0	Stimulus/S  4	4	1337288	Female	6
1337.289	64.0	Stimulus/S  4	4	1337289	Female	6
1337.29	64.0	Stimulus/S  4	4	1337290	Female	6
1337.291	64.0	Stimulus/S  8	8	1337291	Female	6
1337.292	64.0	Stimulus/S  8	8	1337292	Female	6
1337.293	64.0	Stimulus/S  4	4	1337293	Female	6
1430.694	64.0	Stimulus/S  1	1	1430694	Female	7
1430.695	64.0	Stimulus/S  4	4	1430695	Female	7
1430.696	64.0	Stimulus/S  4	4	1430696	Female	7
1430.697	64.0	Stimulus/S  4	4	1430697	Female	7
1430.698	64.0	Stimulus/S  4	4	1430698	Female	7
1430.699	64.0	Stimulus/S  8	8	1430699	Female	7
1430.7	64.0	Stimulus/S  8	8	1430700	Female	7
1430.701	64.0	Stimulus/S  8	8	1430701	Female	7
1520.954	64.0	Stimulus/S  1	1	1520954	Female	8
1520.955	64.0	Stimulus/S  4	4	1520955	Female	8
1520.956	64.0	Stimulus/S  4	4	1520956	Female	8
1520.957	64.0	Stimulus/S  4	4	1520957	Female	8
1520.958	64.0	Stimulus/S  8	8	1520958	Female	8
1520.959	64.0	Stimulus/S  4	4	1520959	Female	8
1520.96	64.0	Stimulus/S  4	4	1520960	Female	8
1520.961	64.0	Stimulus/S  4	4	1520961	Female	8
1602.894	64.0	Stimulus/S  1	1	1602894	Female	9
1602.895	64.0	Stimulus/S  4	4	1602895	Female	9
1602.896	64.0	Stimulus/S  4	4	1602896	Female	9
1602.897	64.0	Stimulus/S  4	4	1602897	Female	9
1602.898	64.0	Stimulus/S  8	8	1602898	Female	9
1602.899	64.0	Stimulus/S  4	4	1602899	Female	9
1602.9	64.0	Stimulus/S  4	4	1602900	Female	9
