onset	duration	trial_type	value	sample	attend	chapter
58.941	64.0	Stimulus/S  1	1	58941	Female	0
58.942	64.0	Stimulus/S  4	4	58942	Female	0
58.943	64.0	Stimulus/S  4	4	58943	Female	0
58.944	64.0	Stimulus/S  4	4	58944	Female	0
58.945	64.0	Stimulus/S  4	4	58945	Female	0
58.946	64.0	Stimulus/S  4	4	58946	Female	0
58.947	64.0	Stimulus/S  4	4	58947	Female	0
58.948	64.0	Stimulus/S  4	4	58948	Female	0
122.922	64.0	Stimulus/S  2	2	122922	Female	0
142.784	64.0	Stimulus/S  1	1	142784	Female	1
142.785	64.0	Stimulus/S  4	4	142785	Female	1
142.786	64.0	Stimulus/S  4	4	142786	Female	1
142.787	64.0	Stimulus/S  4	4	142787	Female	1
142.788	64.0	Stimulus/S  4	4	142788	Female	1
142.789	64.0	Stimulus/S  4	4	142789	Female	1
142.79	64.0	Stimulus/S  4	4	142790	Female	1
142.791	64.0	Stimulus/S  8	8	142791	Female	1
206.765	64.0	Stimulus/S  2	2	206765	Female	1
238.831	64.0	Stimulus/S  1	1	238831	Male	0
238.832	64.0	Stimulus/S  8	8	238832	Male	0
238.833	64.0	Stimulus/S  4	4	238833	Male	0
238.834	64.0	Stimulus/S  4	4	238834	Male	0
238.835	64.0	Stimulus/S  4	4	238835	Male	0
238.836	64.0	Stimulus/S  4	4	238836	Male	0
238.837	64.0	Stimulus/S  4	4	238837	Male	0
238.838	64.0	Stimulus/S  4	4	238838	Male	0
302.812	64.0	Stimulus/S  2	2	302812	Male	0
315.428	64.0	Stimulus/S  1	1	315428	Male	1
315.429	64.0	Stimulus/S  8	8	315429	Male	1
315.43	64.0	Stimulus/S  4	4	315430	Male	1
315.431	64.0	Stimulus/S  4	4	315431	Male	1
315.432	64.0	Stimulus/S  4	4	315432	Male	1
315.433	64.0	Stimulus/S  4	4	315433	Male	1
315.434	64.0	Stimulus/S  4	4	315434	Male	1
315.435	64.0	Stimulus/S  8	8	315435	Male	1
379.409	64.0	Stimulus/S  2	2	379409	Male	1
395.055	64.0	Stimulus/S  1	1	395055	Male	2
395.056	64.0	Stimulus/S  8	8	395056	Male	2
